Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Neringa Aidietyt,F,Lithuania,LTU,2012,London,Athletics,Athletics Women's 20 kilometres Walk,No medal,True
Neringa Aidietyt,F,Lithuania,LTU,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,No medal,True
Egl Balinait,F,Lithuania,LTU,2008,Beijing,Athletics,Athletics Women's 800 metres,No medal,True
Egl Balinait,F,Lithuania,LTU,2016,Rio de Janeiro,Athletics,Athletics Women's 800 metres,No medal,True
ivil Balinait,F,Lithuania,LTU,2004,Athina,Athletics,Athletics Women's Marathon,No medal,True
ivil Balinait,F,Lithuania,LTU,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,True
Rasa Drazdauskait,F,Lithuania,LTU,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,True
Rasa Drazdauskait,F,Lithuania,LTU,2012,London,Athletics,Athletics Women's Marathon,No medal,True
Rasa Drazdauskait,F,Lithuania,LTU,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,True
Lina (-samuole),F,Lithuania,LTU,2008,Beijing,Athletics,Athletics Women's 100 metres,No medal,True
Lina (-samuole),F,Lithuania,LTU,2012,London,Athletics,Athletics Women's 100 metres,No medal,True
Renata Gustaityt,F,Lithuania,LTU,2000,Sydney,Athletics,Athletics Women's Discus Throw,No medal,False
Indr Jakubaityt,F,Lithuania,LTU,2012,London,Athletics,Athletics Women's Javelin Throw,No medal,False
Inga (petrauskait-),F,Lithuania,LTU,2000,Sydney,Athletics,"Athletics Women's 5,000 metres",No medal,True
Inga (petrauskait-),F,Lithuania,LTU,2004,Athina,Athletics,Athletics Women's Marathon,No medal,True
Remalda Kergyt,F,Lithuania,LTU,2012,London,Athletics,Athletics Women's Marathon,No medal,False
Irina Krakoviak,F,Lithuania,LTU,2000,Sydney,Athletics,"Athletics Women's 1,500 metres",No medal,False
Diana (maciusonyt-),F,Lithuania,LTU,2012,London,Athletics,Athletics Women's Marathon,No medal,True
Diana (maciusonyt-),F,Lithuania,LTU,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,True
Nijol (-bluskit),F,Lithuania,LTU,1992,Barcelona,Athletics,Athletics Women's Long Jump,No medal,False
Sonata (buksnien-),F,Lithuania,LTU,1996,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,No medal,True
Sonata (buksnien-),F,Lithuania,LTU,2000,Sydney,Athletics,Athletics Women's 20 kilometres Walk,No medal,True
Sonata (buksnien-),F,Lithuania,LTU,2004,Athina,Athletics,Athletics Women's 20 kilometres Walk,No medal,True
Sonata (buksnien-),F,Lithuania,LTU,2008,Beijing,Athletics,Athletics Women's 20 kilometres Walk,No medal,True
ana (-epunova),F,Lithuania,LTU,2000,Sydney,Athletics,Athletics Women's 400 metres,No medal,False
Teres Nekroait,F,Lithuania,LTU,1992,Barcelona,Athletics,Athletics Women's Javelin Throw,No medal,False
Airin Palyt,F,Lithuania,LTU,2012,London,Athletics,Athletics Women's High Jump,No medal,True
Airin Palyt,F,Lithuania,LTU,2016,Rio de Janeiro,Athletics,Athletics Women's High Jump,No medal,True
Apolonia (-kalvaitien),F,Lithuania,LTU,1928,Amsterdam,Athletics,Athletics Women's 800 metres,No medal,False
