Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Javier Llorens,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Pablo Ugalde,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Pablo Castro,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Igor Sistiaga,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Francisco Jimnez,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
ngel Vzquez,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Joan Gifra,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Ignacio Goenaga,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Pol Vegu,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Marcos Ranwez,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Csar Padilla,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Matas Perret,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
Ignacio Martn,M,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,False
