Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Maribel Velasco,F,Spain,ESP,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False
Ana Acua,F,Spain,ESP,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True
Ana Acua,F,Spain,ESP,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True
Miriam Garca,F,Spain,ESP,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False
Marina Uceda,F,Spain,ESP,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False
Pilar Iglesias,F,Spain,ESP,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False
Ainhoa Zubizarreta,F,Spain,ESP,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True
Ainhoa Zubizarreta,F,Spain,ESP,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True
Ainhoa Zubizarreta,F,Spain,ESP,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True
Ainhoa Zubizarreta,F,Spain,ESP,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True
Zurie Snchez,F,Spain,ESP,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False
Carolina Caigueral,F,Spain,ESP,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False
Miriam Casillas,F,Spain,ESP,2020,Tokyo,Triathlon,Women's Individual,No medal,Women's,TRI,True
Miriam Casillas,F,Spain,ESP,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,Mixed,TRI,True
Anna Godoy,F,Spain,ESP,2020,Tokyo,Triathlon,Women's Individual,No medal,Women's,TRI,True
Anna Godoy,F,Spain,ESP,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,Mixed,TRI,True
Miriam Casillas,F,Spain,ESP,2024,Paris,Triathlon,Women's Individual,No medal,Women's,TRI,True
Anna Godoy,F,Spain,ESP,2024,Paris,Triathlon,Women's Individual,No medal,Women's,TRI,True
