Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Natasha Barker,F,Australia,AUS,2000,Sydney,Weightlifting,Weightlifting Women's Lightweight,No medal,False
Michelle Kettner,F,Australia,AUS,2000,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,False
Seen Lee,F,Australia,AUS,2012,London,Weightlifting,Weightlifting Women's Middleweight,No medal,False
Deborah (-acason),F,Australia,AUS,2004,Athina,Weightlifting,Weightlifting Women's Heavyweight,No medal,True
Deborah (-acason),F,Australia,AUS,2008,Beijing,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,True
Amanda Phillips,F,Australia,AUS,2000,Sydney,Weightlifting,Weightlifting Women's Middleweight,No medal,False
Tia-Clair Toomey,F,Australia,AUS,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,No medal,False
Meagan Warthold,F,Australia,AUS,2000,Sydney,Weightlifting,Weightlifting Women's Lightweight,No medal,False
Charisma Amoe-tarrant,F,Australia,AUS,2020,Tokyo,Weightlifting,Women's +87kg,No medal,False
Rose Elliott,F,Australia,AUS,2020,Tokyo,Weightlifting,Women's 64kg,No medal,False
Iris Yamasaki,F,Australia,AUS,2020,Tokyo,Weightlifting,Women's 59kg,No medal,False
Eileen Cikamatana,F,Australia,AUS,2024,Paris,Weightlifting,Women's 81kg,No medal,False
Jacqueline Nichele,F,Australia,AUS,2024,Paris,Weightlifting,Women's 71kg,No medal,False
