Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Timea Bacsinszky,F,Switzerland,SUI,2008,Beijing,Tennis,Tennis Women's Singles,No medal,True
Timea Bacsinszky,F,Switzerland,SUI,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,No medal,True
Timea Bacsinszky,F,Switzerland,SUI,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,Silver,True
Myriam Casanova,F,Switzerland,SUI,2004,Athina,Tennis,Tennis Women's Singles,No medal,True
Myriam Casanova,F,Switzerland,SUI,2004,Athina,Tennis,Tennis Women's Doubles,No medal,True
Emmanuelle Gagliardi,F,Switzerland,SUI,2000,Sydney,Tennis,Tennis Women's Singles,No medal,True
Emmanuelle Gagliardi,F,Switzerland,SUI,2000,Sydney,Tennis,Tennis Women's Doubles,No medal,True
Emmanuelle Gagliardi,F,Switzerland,SUI,2008,Beijing,Tennis,Tennis Women's Doubles,No medal,True
Martina (-hutin),F,Switzerland,SUI,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,True
Martina (-hutin),F,Switzerland,SUI,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,True
Martina (-hutin),F,Switzerland,SUI,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,Silver,True
Manuela Maleeva-fragnire,F,Switzerland,SUI,1992,Barcelona,Tennis,Tennis Women's Singles,No medal,True
Manuela Maleeva-fragnire,F,Switzerland,SUI,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal,True
Patty (-hofmann),F,Switzerland,SUI,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,True
Patty (-hofmann),F,Switzerland,SUI,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,True
Patty (-hofmann),F,Switzerland,SUI,2004,Athina,Tennis,Tennis Women's Singles,No medal,True
Patty (-hofmann),F,Switzerland,SUI,2004,Athina,Tennis,Tennis Women's Doubles,No medal,True
Patty (-hofmann),F,Switzerland,SUI,2008,Beijing,Tennis,Tennis Women's Singles,No medal,True
Patty (-hofmann),F,Switzerland,SUI,2008,Beijing,Tennis,Tennis Women's Doubles,No medal,True
Miroslava (-federer),F,Switzerland,SUI,2000,Sydney,Tennis,Tennis Women's Singles,No medal,True
Miroslava (-federer),F,Switzerland,SUI,2000,Sydney,Tennis,Tennis Women's Doubles,No medal,True
Emanuela Zardo,F,Switzerland,SUI,1992,Barcelona,Tennis,Tennis Women's Singles,No medal,True
Emanuela Zardo,F,Switzerland,SUI,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal,True
Belinda Bencic,F,Switzerland,SUI,2020,Tokyo,Tennis,Women's Singles,Gold,True
Belinda Bencic,F,Switzerland,SUI,2020,Tokyo,Tennis,Women's Doubles Team,Silver,True
Viktorija Golubic,F,Switzerland,SUI,2020,Tokyo,Tennis,Women's Singles,No medal,True
Viktorija Golubic,F,Switzerland,SUI,2020,Tokyo,Tennis,Women's Doubles Team,Silver,True
Viktorija Golubic,F,Switzerland,SUI,2024,Paris,Tennis,Women's Singles,No medal,True
