Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Federico Andrade,M,Colombia,COL,1960,Roma,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Salim Roque,M,Colombia,COL,1968,Mexico City,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Salim Roque,M,Colombia,COL,1972,Munich,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Diego Henao,M,Colombia,COL,1964,Tokyo,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Diego Henao,M,Colombia,COL,1968,Mexico City,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Diego Henao,M,Colombia,COL,1972,Munich,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Sebastin Mendoza,M,Colombia,COL,2016,Rio de Janeiro,Diving,Diving Men's Springboard,No medal,Diving,DIV,False,True
Vctor Serna,M,Colombia,COL,2008,Beijing,Diving,Diving Men's Synchronized Platform,No medal,Diving,DIV,True,True
Vctor Serna,M,Colombia,COL,2012,London,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Vctor Serna,M,Colombia,COL,2016,Rio de Janeiro,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Juan Salazar,M,Colombia,COL,2000,Sydney,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Juan Salazar,M,Colombia,COL,2000,Sydney,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Juan Salazar,M,Colombia,COL,2004,Athina,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Juan Salazar,M,Colombia,COL,2004,Athina,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Juan Salazar,M,Colombia,COL,2008,Beijing,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,False
Juan Salazar,M,Colombia,COL,2008,Beijing,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Juan Salazar,M,Colombia,COL,2008,Beijing,Diving,Diving Men's Synchronized Platform,No medal,Diving,DIV,True,False
Sebastin Castaeda,M,Colombia,COL,2012,London,Diving,Diving Men's Springboard,No medal,Diving,DIV,True,True
Sebastin Castaeda,M,Colombia,COL,2012,London,Diving,Diving Men's Platform,No medal,Diving,DIV,True,True
Sebastin Castaeda,M,Colombia,COL,2016,Rio de Janeiro,Diving,Diving Men's Platform,No medal,Diving,DIV,True,False
Sebastian Morales,M,Colombia,COL,2020,Tokyo,Diving,Men's 3m Springboard,No medal,Men's,DIV,False,True
Daniel Restrepo,M,Colombia,COL,2020,Tokyo,Diving,Men's 3m Springboard,No medal,Men's,DIV,True,True
Sebastian Villa,M,Colombia,COL,2020,Tokyo,Diving,Men's 10m Platform,No medal,Men's,DIV,False,True
Felipe Uribe,M,Colombia,COL,2024,Paris,Diving,Men's 3m Springboard,No medal,Men's,DIV,False,True
Alejandro Solarte,M,Colombia,COL,2024,Paris,Diving,Men's 10m Platform,No medal,Men's,DIV,False,True
Daniel Restrepo,M,Colombia,COL,2024,Paris,Diving,Men's 3m Springboard,No medal,Men's,DIV,True,False
