Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Andrey Abduvaliyev,M,Uzbekistan,UZB,2000,Sydney,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,False
Leonid Andreyev,M,Uzbekistan,UZB,2008,Beijing,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True
Leonid Andreyev,M,Uzbekistan,UZB,2016,Rio de Janeiro,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True
Pavel Andreyev,M,Uzbekistan,UZB,2004,Athina,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True
Pavel Andreyev,M,Uzbekistan,UZB,2008,Beijing,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True
Yury Aristov,M,Uzbekistan,UZB,1996,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,False
Rifat Artikov,M,Uzbekistan,UZB,2012,London,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False
Artyom Dyatlov,M,Uzbekistan,UZB,2012,London,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False
Ramil Ganiyev,M,Uzbekistan,UZB,1996,Atlanta,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False
Erkinzhon Isakov,M,Uzbekistan,UZB,2000,Sydney,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True
Erkinzhon Isakov,M,Uzbekistan,UZB,2004,Athina,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Sukhrob Khodzhayev,M,Uzbekistan,UZB,2012,London,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,True
Sukhrob Khodzhayev,M,Uzbekistan,UZB,2016,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,True
Vitaly Khozhatelev,M,Uzbekistan,UZB,1996,Atlanta,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,True
Vitaly Khozhatelev,M,Uzbekistan,UZB,2000,Sydney,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,True
Rustam Khusnutdinov,M,Uzbekistan,UZB,2000,Sydney,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False
Sergey Kot,M,Uzbekistan,UZB,1996,Atlanta,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,False
Anvar Kuchmuradov,M,Uzbekistan,UZB,1996,Atlanta,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Anvar Kuchmuradov,M,Uzbekistan,UZB,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Ruslan Kurbanov,M,Uzbekistan,UZB,2016,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
Oleg Normatov,M,Uzbekistan,UZB,2008,Beijing,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,False
Vladimir Parfyonov,M,Uzbekistan,UZB,1996,Atlanta,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,False
Yevgeny Petin,M,Uzbekistan,UZB,1996,Atlanta,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
Yevgeny Petin,M,Uzbekistan,UZB,2000,Sydney,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
Andrey Petrov,M,Uzbekistan,UZB,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Roman Poltoratsky,M,Uzbekistan,UZB,1996,Atlanta,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True
Roman Poltoratsky,M,Uzbekistan,UZB,2000,Sydney,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True
Babur Shakirdzhanov,M,Uzbekistan,UZB,2008,Beijing,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True
Babur Shakirdzhanov,M,Uzbekistan,UZB,2016,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True
Vitaly Smirnov,M,Uzbekistan,UZB,2004,Athina,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True
