Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Paul Agostino,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
John Aloisi,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Ross Aloisi,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Zlatko Arambasic,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Graham Arnold,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
George Arthur,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Mark Babic,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Robert Bignall,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Milan Blagojevic,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Mark Bosnich,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Vlado Bozinovski,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Mark Bresciano,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Mark Bridge,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Alex Brosque,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Timothy Cahill,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Shane Cansdell-sherriff,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
David Carney,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Lucas Casserly,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Blagoja Celeski,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Simon Colosimo,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Stephen Corica,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,True
Stephen Corica,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,True
Oscar Crino,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Jason Culina,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Michael Curcija,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Anthony Danze,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Alan Davidson,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Spase Dilevski,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Robert Dunn,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Ahmad Elrich,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Brett Emerton,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Roberto Enes,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Frank Farina,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Adam Federici,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
John Filan,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Hayden Foxe,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Eugen-Josip Galekovic,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Vincenzo Grella,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Ryan Griffiths,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Gary Hasler,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Brett Holman,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Steven Horvat,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Graham Jennings,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Frank Juric,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Neil Kilkenny,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Andrew Koczka,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Alexander Kosmina,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Stephen Laybutt,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Stanley Lazaridis,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Jack Lennard,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Dominic Longo,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Ronald Lord,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Francis Loughran,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Goran Lozanovski,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Adrian Madaschi,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Bradley Maloney,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
John Markovski,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Trent Mcclenahan,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Jonathan Mckain,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Graham Mcmillan,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Mark Milligan,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Dejan Milosevic,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
David Mitchell,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Craig Moore,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Damian Mori,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Ante Moric,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Bruce Morrow,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Shaun Murphy,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Kevin Muscat,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Stuart Musialik,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Lucas Neill,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Jade North,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,True
Jade North,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,True
Paul (-engstler),M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Scott Ollerenshaw,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Jeffery Olver,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Michael Petersen,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
John Pettigrew,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Anthony Popovic,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Stavros Refenes,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Nicholas Rizzo,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Nikita Rukavytsya,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
William Sander,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Kristian Sarkies,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
David Seal,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Matthew Simon,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Josip Skoko,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Robert Slater,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
George Slifkas,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Edward Smith,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Matthew Spiranovic,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Joseph Spiteri,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Archibald Thompson,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Daniel Tiatto,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Nikolai Topor-stanley,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
James Troisi,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Peter Tsekenis,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Carl Valeri,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Gary Egmond,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Thomas Veart,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Aurelio Vidmar,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,False
Anthony Vidmar,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Mark Viduka,M,Australia,AUS,1996,Atlanta,Football,Football Men's Football,No medal,True
Mark Viduka,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,True
Paul Wade,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Alwyn Warren,M,Australia,AUS,1956,Melbourne,Football,Football Men's Football,No medal,False
Kasey Wehrman,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Luke Wilkshire,M,Australia,AUS,2004,Athina,Football,Football Men's Football,No medal,False
Charles Yankos,M,Australia,AUS,1988,Seoul,Football,Football Men's Football,No medal,False
Ruben Zadkovich,M,Australia,AUS,2008,Beijing,Football,Football Men's Football,No medal,False
Clayton Zane,M,Australia,AUS,2000,Sydney,Football,Football Men's Football,No medal,False
Nedjelko Zelic,M,Australia,AUS,1992,Barcelona,Football,Football Men's Football,No medal,False
Daniel Arzani,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Nathaniel Atkinson,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Keanu Baccus,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Nicholas D'agostino,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Thomas Deng,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Cameron Devlin,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Mitch Duke,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Denis Genreau,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Thomas Glover,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Jordan Holmes,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Joel King,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Ashley Maynard-brewer,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
McGREE Riley,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Connor Metcalfe,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Dylan Pierias,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Reno Piscopo,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Jay Rich-baghuelou,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Kye Rowles,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Harry Souttar,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Marco Tilio,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Lachlan Wales,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
Caleb Watts,M,Australia,AUS,2020,Tokyo,Football,Men Team,No medal,False
