Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Kamolwan Chanyim,F,Thailand,THA,2016,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,No medal,Sailing,SAL,True,True
Siripon Kaewduang-ngam,F,Thailand,THA,2016,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,No medal,Sailing,SAL,True,True
Napalai Tansai,F,Thailand,THA,2000,Sydney,Sailing,Sailing Women's Windsurfer,No medal,Sailing,SAL,True,True
Napalai Tansai,F,Thailand,THA,2008,Beijing,Sailing,Sailing Women's Windsurfer,No medal,Sailing,SAL,True,False
Napalai Tansai,F,Thailand,THA,2012,London,Sailing,Sailing Women's Windsurfer,No medal,Sailing,SAL,True,False
Amara Wichikong,F,Thailand,THA,1992,Barcelona,Sailing,Sailing Women's Windsurfer,No medal,Sailing,SAL,False,True
Kamolwan Chanyim,F,Thailand,THA,2020,Tokyo,Sailing,Women's One Person Dinghy - Laser Radial,No medal,Women's,SAL,True,False
Siripon Kaewduang-ngam,F,Thailand,THA,2020,Tokyo,Sailing,Women's Windsurfer - RS:X,No medal,Women's,SAL,True,False
Benyapa Jantawan,F,Thailand,THA,2024,Paris,Sailing,Women's Kite,No medal,Women's,SAL,False,True
Sophia Montgomery,F,Thailand,THA,2024,Paris,Sailing,Women's Dinghy,No medal,Women's,SAL,False,True
