Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Mary Bruce,F,Canada,CAN,2012,London,Badminton,Badminton Women's Doubles,No medal,False
Milaine Cloutier,F,Canada,CAN,2000,Sydney,Badminton,Badminton Women's Singles,No medal,True
Milaine Cloutier,F,Canada,CAN,2000,Sydney,Badminton,Badminton Women's Doubles,No medal,True
Si-An Deng,F,Canada,CAN,1996,Atlanta,Badminton,Badminton Mixed Doubles,No medal,True
Si-An Deng,F,Canada,CAN,1996,Atlanta,Badminton,Badminton Women's Doubles,No medal,True
Grace Gao,F,Canada,CAN,2012,London,Badminton,Badminton Mixed Doubles,No medal,False
Robbyn Hermitage,F,Canada,CAN,2000,Sydney,Badminton,Badminton Women's Singles,No medal,True
Robbyn Hermitage,F,Canada,CAN,2000,Sydney,Badminton,Badminton Mixed Doubles,No medal,True
Robbyn Hermitage,F,Canada,CAN,2000,Sydney,Badminton,Badminton Women's Doubles,No medal,True
Denyse Julien,F,Canada,CAN,1992,Barcelona,Badminton,Badminton Women's Singles,No medal,True
Denyse Julien,F,Canada,CAN,1992,Barcelona,Badminton,Badminton Women's Doubles,No medal,True
Denyse Julien,F,Canada,CAN,1996,Atlanta,Badminton,Badminton Women's Singles,No medal,True
Denyse Julien,F,Canada,CAN,1996,Atlanta,Badminton,Badminton Women's Doubles,No medal,True
Man Li,F,Canada,CAN,2012,London,Badminton,Badminton Women's Singles,No medal,True
Man Li,F,Canada,CAN,2012,London,Badminton,Badminton Women's Doubles,No medal,True
Man Li,F,Canada,CAN,2016,Rio de Janeiro,Badminton,Badminton Women's Singles,No medal,True
Valrie Loker,F,Canada,CAN,2008,Beijing,Badminton,Badminton Mixed Doubles,No medal,False
Doris (-bitten),F,Canada,CAN,1992,Barcelona,Badminton,Badminton Women's Singles,No medal,True
Doris (-bitten),F,Canada,CAN,1992,Barcelona,Badminton,Badminton Women's Doubles,No medal,True
Doris (-bitten),F,Canada,CAN,1996,Atlanta,Badminton,Badminton Women's Singles,No medal,True
Charmaine Reid,F,Canada,CAN,2004,Athina,Badminton,Badminton Women's Singles,No medal,False
Anna Rice,F,Canada,CAN,2008,Beijing,Badminton,Badminton Women's Singles,No medal,False
Kara Solmundson,F,Canada,CAN,2000,Sydney,Badminton,Badminton Women's Singles,No medal,False
Rachel Honderich,F,Canada,CAN,2020,Tokyo,Badminton,Women's Doubles Team,No medal,False
Michelle Li,F,Canada,CAN,2020,Tokyo,Badminton,Women's Singles,No medal,True
Kristen Tsai,F,Canada,CAN,2020,Tokyo,Badminton,Women's Doubles Team,No medal,False
Josephine Wu,F,Canada,CAN,2020,Tokyo,Badminton,Mixed Doubles Team,No medal,False
Michelle Li,F,Canada,CAN,2024,Paris,Badminton,Women's Singles,No medal,True
