Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Yuliya Arkhipova-andreyeva,F,Kyrgyzstan,KGZ,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True,True
Yuliya Arkhipova-andreyeva,F,Kyrgyzstan,KGZ,2012,London,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True,False
Yuliya Arkhipova-andreyeva,F,Kyrgyzstan,KGZ,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True,False
Yelena Bobrovskaya,F,Kyrgyzstan,KGZ,2000,Sydney,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,True,True
Yelena Bobrovskaya,F,Kyrgyzstan,KGZ,2004,Athina,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,False
Irina Bogacheva,F,Kyrgyzstan,KGZ,1996,Atlanta,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True,True
Irina Bogacheva,F,Kyrgyzstan,KGZ,2000,Sydney,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True,False
Irina Bogacheva,F,Kyrgyzstan,KGZ,2004,Athina,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True,False
Tatyana Borisova,F,Kyrgyzstan,KGZ,2004,Athina,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,False,True
Mariya Korobitskaya,F,Kyrgyzstan,KGZ,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Oksana Luneva,F,Kyrgyzstan,KGZ,2000,Sydney,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True,True
Oksana Luneva,F,Kyrgyzstan,KGZ,2004,Athina,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True,False
Darya Maslova,F,Kyrgyzstan,KGZ,2016,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",No medal,Athletics,ATH,True,True
Galina Pedan,F,Kyrgyzstan,KGZ,2004,Athina,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True,True
Galina Pedan,F,Kyrgyzstan,KGZ,2008,Beijing,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True,False
Viktoriia Poliudina,F,Kyrgyzstan,KGZ,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Tatyana Sudarikova,F,Kyrgyzstan,KGZ,2000,Sydney,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,False,True
Tatyana Yefimenko,F,Kyrgyzstan,KGZ,2000,Sydney,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,True
Tatyana Yefimenko,F,Kyrgyzstan,KGZ,2004,Athina,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,False
Tatyana Yefimenko,F,Kyrgyzstan,KGZ,2008,Beijing,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,False
Darya Maslova,F,Kyrgyzstan,KGZ,2020,Tokyo,Athletics,Women's Marathon,No medal,Women's,ATH,True,False
Sardana Trofimova,F,Kyrgyzstan,KGZ,2024,Paris,Athletics,Women's Marathon,No medal,Women's,ATH,False,True
