Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Nasrollah Abdollahi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Mansour Amirasefi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Mostafa Arab,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Ebrahim Ashtiyani,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Aziz Manesh,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Ali Azizi,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Mohamed Eslam,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Andranik Eskandarian,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Fariborz Esmaili,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Ebrahim Ghassempour,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Javad Ghorab,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Hassan Nakhmaghlat,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Majid Halvaie,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Nasser Hejazi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Safar Iranpak,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Ali Jabbari,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Ghafour Jahani,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Kambozia Jamali,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Akbar Jam,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Jafar Kashani,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Mohamed Khodaparast,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Mahmoud Khordbeen,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Ali Khorshidi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Ibrahim Latifi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Mehdi Lavasani,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Gholam Mazloomi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Sahameddin Fakhraie,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Ali Mirzai,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Mehdi Monajati,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Darioush Mostafavi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Karam Naierlou,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Hassan Nayebagha,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Hassan Nazari,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Nasser Nouraie,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Gholam Nourian,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Ali Parvin,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,True,True
Ali Parvin,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,True,False
Parviz Qelichkhani,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,True,True
Parviz Qelichkhani,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,True,False
Parviz Qelichkhani,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,True,False
Mansour Rashidi,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Hassan Roshan,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
Mohammad Sadeghi,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Abdullah Sayedi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Asghar Sharafi,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Seyed Talebi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False,True
Gholam Vafakhah,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False,True
Bijan Nasab,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False,True
