Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Ara Abrahamian,M,Sweden,SWE,2000,Sydney,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,True
Ara Abrahamian,M,Sweden,SWE,2004,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver,True
Ara Abrahamian,M,Sweden,SWE,2008,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,True
Anders Ahlgren,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",Silver,True
Anders Ahlgren,M,Sweden,SWE,1920,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,True
Nils Kerlindh,M,Sweden,SWE,1936,Berlin,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,False
Jns Kesson,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,False
Olle Anderberg,M,Sweden,SWE,1948,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,True
Olle Anderberg,M,Sweden,SWE,1952,Helsinki,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,True
Olle Anderberg,M,Sweden,SWE,1956,Melbourne,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,True
Olle Anderberg,M,Sweden,SWE,1956,Melbourne,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,True
Carl (gorthon-),M,Sweden,SWE,1908,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,False
Carl-Georg Andersson,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,False
Frank Andersson,M,Sweden,SWE,1976,Montreal,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,True
Frank Andersson,M,Sweden,SWE,1976,Montreal,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,True
Frank Andersson,M,Sweden,SWE,1980,Moskva,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,True
Frank Andersson,M,Sweden,SWE,1980,Moskva,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,True
Frank Andersson,M,Sweden,SWE,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,True
Frank Andersson,M,Sweden,SWE,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,True
Erik Andersson,M,Sweden,SWE,1948,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold,True
Erik Andersson,M,Sweden,SWE,1952,Helsinki,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver,True
Johan (-anbert),M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",No medal,False
Kent Andersson,M,Sweden,SWE,1980,Moskva,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal,True
Kent Andersson,M,Sweden,SWE,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal,True
Kent Andersson,M,Sweden,SWE,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,True
Leif Andersson,M,Sweden,SWE,1976,Montreal,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,True
Leif Andersson,M,Sweden,SWE,1980,Moskva,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,True
Olof Andersson,M,Sweden,SWE,1908,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver,True
Olof Andersson,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",No medal,True
John Andersson,M,Sweden,SWE,1972,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,True
John Andersson,M,Sweden,SWE,1972,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,True
Thure Andersson,M,Sweden,SWE,1936,Berlin,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,False
Hans Antonsson,M,Sweden,SWE,1948,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,True
Hans Antonsson,M,Sweden,SWE,1952,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,True
Hans Antonsson,M,Sweden,SWE,1956,Melbourne,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,True
Hans Antonsson,M,Sweden,SWE,1960,Roma,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,True
Hans Antonsson,M,Sweden,SWE,1960,Roma,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,True
Usama Aziz,M,Sweden,SWE,1992,Barcelona,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,True
Usama Aziz,M,Sweden,SWE,1996,Atlanta,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,True
Mohammad Babulfath,M,Sweden,SWE,2004,Athina,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,False
Arvid Beckman,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,False
Leif Bengtsson,M,Sweden,SWE,2000,Sydney,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,True
Leif Bengtsson,M,Sweden,SWE,2004,Athina,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,True
Kristoffer Berg,M,Sweden,SWE,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,False
Axel Bergqvist,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",No medal,False
Per Berlin,M,Sweden,SWE,1952,Helsinki,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,True
Per Berlin,M,Sweden,SWE,1956,Melbourne,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,True
Per Berlin,M,Sweden,SWE,1956,Melbourne,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,True
Fariborz Besarati,M,Sweden,SWE,1992,Barcelona,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,True
Fariborz Besarati,M,Sweden,SWE,1996,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,True
Johan Bjrklund,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,False
Otto Borgstrm,M,Sweden,SWE,1920,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,True
Otto Borgstrm,M,Sweden,SWE,1924,Paris,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,True
Anders Bkk,M,Sweden,SWE,1984,Los Angeles,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,False
Axel Cadier,M,Sweden,SWE,1932,Los Angeles,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,True
Axel Cadier,M,Sweden,SWE,1936,Berlin,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold,True
ke Carlsson,M,Sweden,SWE,1960,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,False
Malcolm -chellstorp),M,Sweden,SWE,1908,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,True
Malcolm -chellstorp),M,Sweden,SWE,1908,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,True
Ove Claeson,M,Sweden,SWE,1980,Moskva,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,True
Ove Claeson,M,Sweden,SWE,1984,Los Angeles,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,True
Ove Claeson,M,Sweden,SWE,1988,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,True
Alfred Dahlberg,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",No medal,False
Erich Dikanda,M,Sweden,SWE,1988,Seoul,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,False
Karl Ekman,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",No medal,False
Kurt-Benny Elmgren,M,Sweden,SWE,1972,Munich,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,False
Knut Eriksson,M,Sweden,SWE,1964,Tokyo,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,False
Johan Eurn,M,Sweden,SWE,2012,London,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze,True
Johan Eurn,M,Sweden,SWE,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,True
Bengt Fahlkvist,M,Sweden,SWE,1948,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze,True
