Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Oluwadamilola Bakare,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Peter Bakare,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Nathan French,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Jason Haldane,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Daniel Hunter,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Christopher Lamont,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Mark Mcgivern,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Joel Miller,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Kieran O'malley,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Andrew Pink,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Benjamin Pipes,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
Mark Plotyczer,M,United Kingdom,GBR,2012,London,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False
