Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Natalia Baranovskaya-khatziloizou,F,Cyprus,CYP,2008,Beijing,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,False,True
Anabel Drousiotou,F,Cyprus,CYP,1980,Moskva,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,False,True
Olga Loizou,F,Cyprus,CYP,1980,Moskva,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,False,True
Sotiria Neofytou,F,Cyprus,CYP,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,False,True
Maria Papadopoulou,F,Cyprus,CYP,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Maria Papadopoulou,F,Cyprus,CYP,2004,Athina,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,True,False
Natalia Roumbina,F,Cyprus,CYP,2000,Sydney,Swimming,Swimming Women's 200 metres Butterfly,No medal,Swimming,SWM,False,True
Anna Stylianou,F,Cyprus,CYP,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Anna Stylianou,F,Cyprus,CYP,2008,Beijing,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,False
Anna Stylianou,F,Cyprus,CYP,2008,Beijing,Swimming,Swimming Women's 200 metres Freestyle,No medal,Swimming,SWM,True,False
Anna Stylianou,F,Cyprus,CYP,2012,London,Swimming,Swimming Women's 200 metres Freestyle,No medal,Swimming,SWM,True,False
Marina Zarma,F,Cyprus,CYP,1996,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,No medal,Swimming,SWM,True,True
Marina Zarma,F,Cyprus,CYP,1996,Atlanta,Swimming,Swimming Women's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Kalia Antoniou,F,Cyprus,CYP,2020,Tokyo,Swimming,Women's 50m Freestyle,No medal,Women's,SWM,True,True
Kalia Antoniou,F,Cyprus,CYP,2020,Tokyo,Swimming,Women's 100m Freestyle,No medal,Women's,SWM,True,True
Kalia Antoniou,F,Cyprus,CYP,2024,Paris,Swimming,Women's 100m Freestyle,No medal,Women's,SWM,True,False
