Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Annick Anthoine,F,France,FRA,1976,Montreal,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,False,True
Sophie Balmary,F,France,FRA,2000,Sydney,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True,True
Sophie Balmary,F,France,FRA,2004,Athina,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,True,False
Sophie Balmary,F,France,FRA,2008,Beijing,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True,False
Galle Buniet,F,France,FRA,2000,Sydney,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,True,True
Galle Buniet,F,France,FRA,2004,Athina,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,True,False
Virginie Chauvel,F,France,FRA,2004,Athina,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,False,True
Hlne Cortin,F,France,FRA,1992,Barcelona,Rowing,Rowing Women's Coxless Fours,No medal,Rowing,ROW,True,True
Hlne Cortin,F,France,FRA,1996,Atlanta,Rowing,Rowing Women's Coxless Pairs,Bronze,Rowing,ROW,True,False
Monique Coupat,F,France,FRA,1988,Seoul,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,False,True
Patricia Couturier,F,France,FRA,1984,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,No medal,Rowing,ROW,False,True
Isabelle Danjou,F,France,FRA,1992,Barcelona,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,False,True
Stphanie Dechand,F,France,FRA,2008,Beijing,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,False,True
Caroline Delas,F,France,FRA,2004,Athina,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,False,True
Lydie Dubedat-briero,F,France,FRA,1984,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,No medal,Rowing,ROW,True,True
Lydie Dubedat-briero,F,France,FRA,1988,Seoul,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True,False
Christine Dubosquelle-jullien,F,France,FRA,1988,Seoul,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,True,True
Christine Dubosquelle-jullien,F,France,FRA,1992,Barcelona,Rowing,Rowing Women's Coxless Fours,No medal,Rowing,ROW,True,False
Christelle Fernandez-schulte,F,France,FRA,2000,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,No medal,Rowing,ROW,False,True
Cline (-cuisant),F,France,FRA,1996,Atlanta,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,True,True
Cline (-cuisant),F,France,FRA,2000,Sydney,Rowing,Rowing Women's Double Sculls,No medal,Rowing,ROW,True,False
Christine Goss,F,France,FRA,1984,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,No medal,Rowing,ROW,True,True
Christine Goss,F,France,FRA,1988,Seoul,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,True,False
Christine Goss,F,France,FRA,1992,Barcelona,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,True,False
Christine Goss,F,France,FRA,1996,Atlanta,Rowing,Rowing Women's Coxless Pairs,Bronze,Rowing,ROW,True,False
Frdrique Heligon,F,France,FRA,1992,Barcelona,Rowing,Rowing Women's Coxless Fours,No medal,Rowing,ROW,False,True
Laurence Hourdel,F,France,FRA,1984,Los Angeles,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,False,True
velyne Imbert,F,France,FRA,1984,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,No medal,Rowing,ROW,False,True
Nomie Kober,F,France,FRA,2016,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,False,True
Chantal Lafon,F,France,FRA,1988,Seoul,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,True,True
Chantal Lafon,F,France,FRA,1992,Barcelona,Rowing,Rowing Women's Coxless Fours,No medal,Rowing,ROW,True,False
Myriam Lamolle,F,France,FRA,1996,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,No medal,Rowing,ROW,False,True
Corinne Moal,F,France,FRA,1992,Barcelona,Rowing,Rowing Women's Single Sculls,No medal,Rowing,ROW,False,True
Marie Nepvou,F,France,FRA,2016,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,False,True
Hlne Ledoux,F,France,FRA,1984,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,No medal,Rowing,ROW,False,True
