Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Cassandre Beaugrand,F,France,FRA,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Emma Charayron,F,France,FRA,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Jessica Harrison,F,France,FRA,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Jessica Harrison,F,France,FRA,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,False
Christine Hocq,F,France,FRA,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Audrey Merle,F,France,FRA,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Batrice Mouthon,F,France,FRA,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Isabelle Mouthon-michellys,F,France,FRA,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Delphine Pelletier,F,France,FRA,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Carole Pon,F,France,FRA,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Carole Pon,F,France,FRA,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,False
Cassandre Beaugrand,F,France,FRA,2020,Tokyo,Triathlon,Women's Individual,No medal,Women's,TRI,True,False
Cassandre Beaugrand,F,France,FRA,2020,Tokyo,Triathlon,Mixed Relay Team,Bronze,Mixed,TRI,True,False
Leonie Periault,F,France,FRA,2020,Tokyo,Triathlon,Women's Individual,No medal,Women's,TRI,True,True
Leonie Periault,F,France,FRA,2020,Tokyo,Triathlon,Mixed Relay Team,Bronze,Mixed,TRI,True,True
Cassandre Beaugrand,F,France,FRA,2024,Paris,Triathlon,Women's Individual,Gold,Women's,TRI,True,False
Emma Lombardi,F,France,FRA,2024,Paris,Triathlon,Women's Individual,No medal,Women's,TRI,False,True
Leonie Periault,F,France,FRA,2024,Paris,Triathlon,Women's Individual,No medal,Women's,TRI,True,False
