Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Jean Adde,M,France,FRA,2008,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Jean Adde,M,France,FRA,2008,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Louis Alquier-bouffard,M,France,FRA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,Equestrianism,EVE,False
Florian Angot,M,France,FRA,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,Equestrianism,EVE,True
Florian Angot,M,France,FRA,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,Equestrianism,EVE,True
Archenoul,M,France,FRA,1900,Paris,Equestrianism,Equestrianism Mixed Hacks And Hunter Combined,Silver,Equestrianism,EVE,False
Michel Artola,M,France,FRA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,Equestrianism,EVE,True
Michel Artola,M,France,FRA,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Michel Artola,M,France,FRA,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,Equestrianism,EVE,True
Alfred Badu,M,France,FRA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Individual",No medal,Equestrianism,EVE,False
Dominique Bentejac,M,France,FRA,1972,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Dominique Bentejac,M,France,FRA,1972,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Dominique Bentejac,M,France,FRA,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Dominique Bentejac,M,France,FRA,1976,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Vincent Berthet,M,France,FRA,1988,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Vincent Berthet,M,France,FRA,1988,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Pierre Balanda,M,France,FRA,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",Silver,Equestrianism,EVE,True
Pierre Balanda,M,France,FRA,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,Equestrianism,EVE,True
Michel Bertraneu,M,France,FRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,Equestrianism,EVE,True
Michel Bertraneu,M,France,FRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal,Equestrianism,EVE,True
Michel Bignon,M,France,FRA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,Equestrianism,EVE,True
Michel Bignon,M,France,FRA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,Equestrianism,EVE,True
Armand Bigot,M,France,FRA,1972,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Armand Bigot,M,France,FRA,1972,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Armand Bigot,M,France,FRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Armand Bigot,M,France,FRA,1984,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Jean-Lou Bigot,M,France,FRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Jean-Lou Bigot,M,France,FRA,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Xavier Bizard,M,France,FRA,1936,Berlin,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,Equestrianism,EVE,True
Xavier Bizard,M,France,FRA,1936,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,Equestrianism,EVE,True
Marcel Blanchard,M,France,FRA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,Equestrianism,EVE,False
Marc Boblet,M,France,FRA,2008,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,Equestrianism,EVE,False
Jean-Jacques Boisson,M,France,FRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Jean-Jacques Boisson,M,France,FRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Arnaud Boiteau,M,France,FRA,2004,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Arnaud Boiteau,M,France,FRA,2004,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,Equestrianism,EVE,True
Roger-Yves Bost,M,France,FRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,Equestrianism,EVE,True
Roger-Yves Bost,M,France,FRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,Equestrianism,EVE,True
Roger-Yves Bost,M,France,FRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,Equestrianism,EVE,True
Roger-Yves Bost,M,France,FRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,Equestrianism,EVE,True
Alain Bouchet,M,France,FRA,1956,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Alain Bouchet,M,France,FRA,1956,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,Equestrianism,EVE,True
Antoine Boudet,M,France,FRA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,Equestrianism,EVE,False
Michel Bouquet,M,France,FRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,Equestrianism,EVE,True
Michel Bouquet,M,France,FRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,Equestrianism,EVE,True
Ernest Bourcier,M,France,FRA,1924,Paris,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,Equestrianism,EVE,False
Hubert Bourdy,M,France,FRA,1988,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,Equestrianism,EVE,True
Hubert Bourdy,M,France,FRA,1988,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,Equestrianism,EVE,True
Hubert Bourdy,M,France,FRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,Equestrianism,EVE,True
Hubert Bourdy,M,France,FRA,1992,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,Equestrianism,EVE,True
Jean-Albert Brasu,M,France,FRA,1956,Stockholm,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,Equestrianism,EVE,True
Jean-Albert Brasu,M,France,FRA,1956,Stockholm,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal,Equestrianism,EVE,True
Dominique Brieussel,M,France,FRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,Equestrianism,EVE,True
Dominique Brieussel,M,France,FRA,1996,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal,Equestrianism,EVE,True
Bruno Broucqsault,M,France,FRA,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,Equestrianism,EVE,True
Bruno Broucqsault,M,France,FRA,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,Equestrianism,EVE,True
Maurice Buret,M,France,FRA,1948,London,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,Equestrianism,EVE,True
Maurice Buret,M,France,FRA,1948,London,Equestrianism,"Equestrianism Men's Dressage, Team",Gold,Equestrianism,EVE,True
Cabanac,M,France,FRA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Individual",No medal,Equestrianism,EVE,False
Georges Calmon,M,France,FRA,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,Equestrianism,EVE,True
Georges Calmon,M,France,FRA,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,Equestrianism,EVE,True
Thophile Carbon,M,France,FRA,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,Equestrianism,EVE,True
Thophile Carbon,M,France,FRA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,Equestrianism,EVE,True
Thophile Carbon,M,France,FRA,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,Equestrianism,EVE,True
