Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Rafael Delgado,M,Ecuador,ECU,1968,Mexico City,Boxing,Boxing Men's Bantamweight,No medal,False
Patricio Zamora,M,Ecuador,ECU,2004,Athina,Boxing,Boxing Men's Light-Flyweight,No medal,False
Julio Torres,M,Ecuador,ECU,2012,London,Boxing,Boxing Men's Heavyweight,No medal,True
Julio Torres,M,Ecuador,ECU,2016,Rio de Janeiro,Boxing,Boxing Men's Heavyweight,No medal,True
Luis Snchez,M,Ecuador,ECU,1980,Moskva,Boxing,Boxing Men's Heavyweight,No medal,False
Marlo Suarez,M,Ecuador,ECU,2012,London,Boxing,Boxing Men's Middleweight,No medal,True
Marlo Suarez,M,Ecuador,ECU,2016,Rio de Janeiro,Boxing,Boxing Men's Middleweight,No medal,True
Thompson Q.,M,Ecuador,ECU,1996,Atlanta,Boxing,Boxing Men's Heavyweight,No medal,False
Carlos Mercado,M,Ecuador,ECU,2008,Beijing,Boxing,Boxing Men's Middleweight,No medal,True
Carlos Mercado,M,Ecuador,ECU,2012,London,Boxing,Boxing Men's Light-Heavyweight,No medal,True
Luis Chala,M,Ecuador,ECU,1996,Atlanta,Boxing,Boxing Men's Welterweight,No medal,False
Jorge Meja,M,Ecuador,ECU,1972,Munich,Boxing,Boxing Men's Flyweight,No medal,False
Laurensio Mercado,M,Ecuador,ECU,1988,Seoul,Boxing,Boxing Men's Light-Middleweight,No medal,False
Jos Ochoa,M,Ecuador,ECU,2008,Beijing,Boxing,Boxing Men's Light-Flyweight,No medal,False
Carlos Caicedo,M,Ecuador,ECU,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,No medal,True
Jorge Monard,M,Ecuador,ECU,1980,Moskva,Boxing,Boxing Men's Bantamweight,No medal,False
Ytalo Castillo,M,Ecuador,ECU,2012,London,Boxing,Boxing Men's Super-Heavyweight,No medal,False
Luis Mina,M,Ecuador,ECU,2008,Beijing,Boxing,Boxing Men's Featherweight,No medal,False
Carlos Pilataxi,M,Ecuador,ECU,2012,London,Boxing,Boxing Men's Light-Flyweight,No medal,True
Carlos Pilataxi,M,Ecuador,ECU,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Flyweight,No medal,True
Anderson Mina,M,Ecuador,ECU,2012,London,Boxing,Boxing Men's Light-Welterweight,No medal,False
Lincoln Reina,M,Ecuador,ECU,1980,Moskva,Boxing,Boxing Men's Light-Flyweight,No medal,False
Carlos Estacio,M,Ecuador,ECU,2012,London,Boxing,Boxing Men's Welterweight,No medal,False
Samuel Valencia,M,Ecuador,ECU,1968,Mexico City,Boxing,Boxing Men's Light-Welterweight,No medal,False
Carlos Caicedo,M,Ecuador,ECU,2020,Tokyo,Boxing,Men's Feather (52-57kg),No medal,True
Cesar Castillo,M,Ecuador,ECU,2020,Tokyo,Boxing,Men's Heavy (81-91kg),No medal,False
Gabriel Rodriguez,M,Ecuador,ECU,2024,Paris,Boxing,Men's 71kg,No medal,False
Gilmar Congo,M,Ecuador,ECU,2024,Paris,Boxing,Men's +92kg,No medal,False
