Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Giorgos Akhilleos,M,Cyprus,CYP,2000,Sydney,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Giorgos Akhilleos,M,Cyprus,CYP,2004,Athina,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Giorgos Akhilleos,M,Cyprus,CYP,2008,Beijing,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Giorgos Akhilleos,M,Cyprus,CYP,2012,London,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Antonis Andreou,M,Cyprus,CYP,1996,Atlanta,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Antonis Andreou,M,Cyprus,CYP,2000,Sydney,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Antonis Andreou,M,Cyprus,CYP,2012,London,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Andreas Chasikos,M,Cyprus,CYP,2016,Rio de Janeiro,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,False
Khristos Kourtellas,M,Cyprus,CYP,1996,Atlanta,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,False
Petros Kyritsis,M,Cyprus,CYP,1984,Los Angeles,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,False
Anastasios Lordos,M,Cyprus,CYP,1984,Los Angeles,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False
Dimitrios Lordos,M,Cyprus,CYP,1992,Barcelona,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False
Antonis Nikolaidis,M,Cyprus,CYP,1992,Barcelona,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,True
Antonis Nikolaidis,M,Cyprus,CYP,1996,Atlanta,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Antonis Nikolaidis,M,Cyprus,CYP,2004,Athina,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Antonis Nikolaidis,M,Cyprus,CYP,2008,Beijing,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True
Dimitrios Papakhrisostomou,M,Cyprus,CYP,1984,Los Angeles,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False
Mikhalakis Tymbios,M,Cyprus,CYP,1984,Los Angeles,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,True
Mikhalakis Tymbios,M,Cyprus,CYP,1988,Seoul,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,True
Georgios Achilleos,M,Cyprus,CYP,2020,Tokyo,Shooting,Skeet Men,No medal,Skeet,SHO,False
Dimitris Konstantinou,M,Cyprus,CYP,2020,Tokyo,Shooting,Skeet Men,No medal,Skeet,SHO,False
Andreas Makri,M,Cyprus,CYP,2020,Tokyo,Shooting,Trap Men,No medal,Trap,SHO,False
