Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
George Allison,M,Guyana,GUY,1988,Seoul,Boxing,Boxing Men's Light-Middleweight,No medal,False
Charles Amos,M,Guyana,GUY,1968,Mexico City,Boxing,Boxing Men's Middleweight,No medal,False
Michael Parris,M,Guyana,GUY,1980,Moskva,Boxing,Boxing Men's Bantamweight,Bronze,False
Courtney Atherly,M,Guyana,GUY,1972,Munich,Boxing,Boxing Men's Lightweight,No medal,False
Fitzroy Brown,M,Guyana,GUY,1980,Moskva,Boxing,Boxing Men's Featherweight,No medal,False
Barrington Cambridge,M,Guyana,GUY,1980,Moskva,Boxing,Boxing Men's Light-Welterweight,No medal,False
Dillon Carew,M,Guyana,GUY,1992,Barcelona,Boxing,Boxing Men's Light-Welterweight,No medal,False
Gordon Carew,M,Guyana,GUY,1984,Los Angeles,Boxing,Boxing Men's Lightweight,No medal,False
Adrian Carew-dodson,M,Guyana,GUY,1988,Seoul,Boxing,Boxing Men's Light-Welterweight,No medal,False
Carl Crawford,M,Guyana,GUY,1960,Roma,Boxing,Boxing Men's Light-Heavyweight,No medal,False
John Douglas,M,Guyana,GUY,1996,Atlanta,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Reginald Ford,M,Guyana,GUY,1972,Munich,Boxing,Boxing Men's Light-Middleweight,No medal,False
Steven Frank,M,Guyana,GUY,1984,Los Angeles,Boxing,Boxing Men's Featherweight,No medal,False
Andrew Lewis,M,Guyana,GUY,1992,Barcelona,Boxing,Boxing Men's Welterweight,No medal,False
Colin Moore,M,Guyana,GUY,1988,Seoul,Boxing,Boxing Men's Light-Flyweight,No medal,False
Dhanraj Singh,M,Guyana,GUY,1968,Mexico City,Boxing,Boxing Men's Bantamweight,No medal,False
Alfred Thomas,M,Guyana,GUY,1980,Moskva,Boxing,Boxing Men's Middleweight,No medal,False
Junior Ward,M,Guyana,GUY,1984,Los Angeles,Boxing,Boxing Men's Flyweight,No medal,False
Keevin Allicock,M,Guyana,GUY,2020,Tokyo,Boxing,Men's Feather (52-57kg),No medal,False
