Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
A Dijiang,M,China,CHN,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Chen Jianghua,M,China,CHN,2008,Beijing,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Chen Jianghua,M,China,CHN,2012,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Chen Ke,M,China,CHN,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Chia Chungchang,M,China,CHN,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Chua Bonhua,M,China,CHN,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Ding Jinhui,M,China,CHN,2012,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Ding Yanyuhang,M,China,CHN,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Du Feng,M,China,CHN,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Du Feng,M,China,CHN,2008,Beijing,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Feng Niehhwa,M,China,CHN,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Gong Luming,M,China,CHN,1988,Seoul,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Gong Xiaobin,M,China,CHN,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Gong Xiaobin,M,China,CHN,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Guo Ailun,M,China,CHN,2012,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Guo Ailun,M,China,CHN,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Guo Shiqiang,M,China,CHN,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Guo Shiqiang,M,China,CHN,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Hsu Chaohsung,M,China,CHN,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Hu Weidong,M,China,CHN,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Hu Weidong,M,China,CHN,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Hu Weidong,M,China,CHN,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Hu Zhangbao,M,China,CHN,1984,Los Angeles,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Huang Yunlong,M,China,CHN,1984,Los Angeles,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Huang Yunlong,M,China,CHN,1988,Seoul,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Ji Zhaoguang,M,China,CHN,1984,Los Angeles,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Kuang Lubin,M,China,CHN,1984,Los Angeles,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Kya Iskyun,M,China,CHN,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Edward Lee,M,China,CHN,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Lee Tsuntung,M,China,CHN,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Li Chunjiang,M,China,CHN,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
