Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Franklin Duarte,M,El Salvador,ESA,2008,Beijing,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Carlos Alarcn,M,El Salvador,ESA,2012,London,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Miguel Mendoza,M,El Salvador,ESA,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Carlos Ramrez,M,El Salvador,ESA,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Fredy Torres,M,El Salvador,ESA,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True
Fredy Torres,M,El Salvador,ESA,1988,Seoul,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Juan Melgar,M,El Salvador,ESA,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Juan Barneond,M,El Salvador,ESA,1984,Los Angeles,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Juan Barneond,M,El Salvador,ESA,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Juan Barneond,M,El Salvador,ESA,1996,Atlanta,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Jairo Moreno,M,El Salvador,ESA,2024,Paris,Judo,Men -60 kg,No medal,Men,JUD,False
