Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Barbara Broen-ouelette,F,Canada,CAN,1996,Atlanta,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,False
Guylaine Dumont,F,Canada,CAN,2004,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,False
Marie-Andree Lessard,F,Canada,CAN,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,False
Margo Malowney,F,Canada,CAN,1996,Atlanta,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,False
Annie Martin,F,Canada,CAN,2004,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,True
Annie Martin,F,Canada,CAN,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,True
Heather Bansley,F,Canada,CAN,2020,Tokyo,Beach Volleyball,Women Team,No medal,True
Melissa Humana-paredes,F,Canada,CAN,2020,Tokyo,Beach Volleyball,Women Team,No medal,True
Sarah Pavan,F,Canada,CAN,2020,Tokyo,Beach Volleyball,Women Team,No medal,False
Brandie Wilkerson,F,Canada,CAN,2020,Tokyo,Beach Volleyball,Women Team,No medal,True
Sophie Bukovec,F,Canada,CAN,2024,Paris,Beach Volleyball,Women,No medal,False
Melissa Humana-paredes,F,Canada,CAN,2024,Paris,Beach Volleyball,Women,Silver,True
Brandie Wilkerson,F,Canada,CAN,2024,Paris,Beach Volleyball,Women,Silver,True
Heather Bansley,F,Canada,CAN,2024,Paris,Beach Volleyball,Women,No medal,True
