Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
An Kum-ae,F,North Korea,PRK,2008,Beijing,Judo,Judo Women's Half-Lightweight,Silver,True
An Kum-ae,F,North Korea,PRK,2012,London,Judo,Judo Women's Half-Lightweight,Gold,True
Cha Hyon-hyang,F,North Korea,PRK,2000,Sydney,Judo,Judo Women's Extra-Lightweight,No medal,False
Hong Ok-song,F,North Korea,PRK,2004,Athina,Judo,Judo Women's Half-Middleweight,No medal,False
Ji Kyong-sun,F,North Korea,PRK,2000,Sydney,Judo,Judo Women's Half-Middleweight,No medal,False
Kang Yong-ok,F,North Korea,PRK,1992,Barcelona,Judo,Judo Women's Extra-Lightweight,No medal,False
Kim Ryon-mi,F,North Korea,PRK,2004,Athina,Judo,Judo Women's Middleweight,No medal,False
Kim Sol-mi,F,North Korea,PRK,2016,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,No medal,False
Kye Sun-hui,F,North Korea,PRK,1996,Atlanta,Judo,Judo Women's Extra-Lightweight,Gold,True
Kye Sun-hui,F,North Korea,PRK,2000,Sydney,Judo,Judo Women's Half-Lightweight,Bronze,True
Kye Sun-hui,F,North Korea,PRK,2004,Athina,Judo,Judo Women's Lightweight,Silver,True
Kye Sun-hui,F,North Korea,PRK,2008,Beijing,Judo,Judo Women's Lightweight,No medal,True
Pak Ok-song,F,North Korea,PRK,2008,Beijing,Judo,Judo Women's Extra-Lightweight,No medal,False
Ri Kyong-ok,F,North Korea,PRK,2004,Athina,Judo,Judo Women's Extra-Lightweight,No medal,False
Ri Sang-sim,F,North Korea,PRK,2004,Athina,Judo,Judo Women's Half-Lightweight,No medal,False
Sol Kyong,F,North Korea,PRK,2016,Rio de Janeiro,Judo,Judo Women's Half-Heavyweight,No medal,False
Won Ok-im,F,North Korea,PRK,2008,Beijing,Judo,Judo Women's Half-Middleweight,Bronze,False
