Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Nadia Bisiach,F,Australia,AUS,1988,Seoul,Table Tennis,Table Tennis Women's Singles,No medal,True
Nadia Bisiach,F,Australia,AUS,1988,Seoul,Table Tennis,Table Tennis Women's Doubles,No medal,True
Ying Kwok,F,Australia,AUS,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles,No medal,False
Jian-Fang (hong-),F,Australia,AUS,2004,Athina,Table Tennis,Table Tennis Women's Singles,No medal,True
Jian-Fang (hong-),F,Australia,AUS,2004,Athina,Table Tennis,Table Tennis Women's Doubles,No medal,True
Jian-Fang (hong-),F,Australia,AUS,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal,True
Jian-Fang (hong-),F,Australia,AUS,2008,Beijing,Table Tennis,Table Tennis Women's Team,No medal,True
Jian-Fang (hong-),F,Australia,AUS,2012,London,Table Tennis,Table Tennis Women's Singles,No medal,True
Jian-Fang (hong-),F,Australia,AUS,2012,London,Table Tennis,Table Tennis Women's Team,No medal,True
Jian-Fang (hong-),F,Australia,AUS,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,No medal,True
Jian-Fang (hong-),F,Australia,AUS,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,No medal,True
Miao Miao,F,Australia,AUS,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal,True
Miao Miao,F,Australia,AUS,2004,Athina,Table Tennis,Table Tennis Women's Singles,No medal,True
Miao Miao,F,Australia,AUS,2004,Athina,Table Tennis,Table Tennis Women's Doubles,No medal,True
Miao Miao,F,Australia,AUS,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal,True
Miao Miao,F,Australia,AUS,2008,Beijing,Table Tennis,Table Tennis Women's Team,No medal,True
Miao Miao,F,Australia,AUS,2012,London,Table Tennis,Table Tennis Women's Singles,No medal,True
Miao Miao,F,Australia,AUS,2012,London,Table Tennis,Table Tennis Women's Team,No medal,True
Stephanie Sang,F,Australia,AUS,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal,True
Stephanie Sang,F,Australia,AUS,2008,Beijing,Table Tennis,Table Tennis Women's Team,No medal,True
Vivian Tan,F,Australia,AUS,2012,London,Table Tennis,Table Tennis Women's Team,No medal,False
Melissa Tapper,F,Australia,AUS,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,No medal,True
Melissa Tapper,F,Australia,AUS,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,No medal,True
Kerri Tepper,F,Australia,AUS,1988,Seoul,Table Tennis,Table Tennis Women's Singles,No medal,True
Kerri Tepper,F,Australia,AUS,1988,Seoul,Table Tennis,Table Tennis Women's Doubles,No medal,True
Kerri Tepper,F,Australia,AUS,1992,Barcelona,Table Tennis,Table Tennis Women's Singles,No medal,True
Kerri Tepper,F,Australia,AUS,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles,No medal,True
Ziyu Zhang,F,Australia,AUS,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,No medal,False
Shirley Zhou,F,Australia,AUS,1996,Atlanta,Table Tennis,Table Tennis Women's Singles,No medal,True
Shirley Zhou,F,Australia,AUS,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles,No medal,True
Shirley Zhou,F,Australia,AUS,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal,True
Xi Zhou,F,Australia,AUS,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles,No medal,True
Xi Zhou,F,Australia,AUS,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal,True
Michelle Bromley,F,Australia,AUS,2020,Tokyo,Table Tennis,Women's Singles,No medal,True
Michelle Bromley,F,Australia,AUS,2020,Tokyo,Table Tennis,Women's Team,No medal,True
Fang Lay,F,Australia,AUS,2020,Tokyo,Table Tennis,Women's Singles,No medal,True
Fang Lay,F,Australia,AUS,2020,Tokyo,Table Tennis,Women's Team,No medal,True
Melissa Tapper,F,Australia,AUS,2020,Tokyo,Table Tennis,Mixed Doubles Team,No medal,True
Melissa Tapper,F,Australia,AUS,2020,Tokyo,Table Tennis,Women's Team,No medal,True
Melissa Tapper,F,Australia,AUS,2024,Paris,Table Tennis,Women's Singles,No medal,True
Melissa Tapper,F,Australia,AUS,2024,Paris,Table Tennis,Women's Team,No medal,True
Michelle Bromley,F,Australia,AUS,2024,Paris,Table Tennis,Women's Team,No medal,True
Minhyung Jee,F,Australia,AUS,2024,Paris,Table Tennis,Women's Singles,No medal,True
Minhyung Jee,F,Australia,AUS,2024,Paris,Table Tennis,Women's Team,No medal,True
Minhyung Jee,F,Australia,AUS,2024,Paris,Table Tennis,Mixed Doubles,No medal,True
