Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Gunnar Aaby,M,Denmark,DEN,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Flemming Ahlberg,M,Denmark,DEN,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Aage Andersen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold,Football,FBL,False
Bernhard Andersen,M,Denmark,DEN,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Peter Andersen,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,True
Peter Andersen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,True
Paul Andersen,M,Denmark,DEN,1960,Roma,Football,Football Men's Football,Silver,Football,FBL,False
Poul Andersen,M,Denmark,DEN,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Sren Andersen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,False
Vigo Andersen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold,Football,FBL,False
Svend Andresen,M,Denmark,DEN,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Keld Bak,M,Denmark,DEN,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Paul Berth,M,Denmark,DEN,1912,Stockholm,Football,Football Men's Football,Silver,Football,FBL,False
Jakob Mathiasen,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Steen Jr.,M,Denmark,DEN,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Steen Sr.,M,Denmark,DEN,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Harald Bohr,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,False
Frederik Brsting,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Nicolai Brock-madsen,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Charles Buchwald,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold,Football,FBL,True
Charles Buchwald,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,True
Charles Buchwald,M,Denmark,DEN,1912,Stockholm,Football,Football Men's Football,Silver,Football,FBL,True
Hjalmar Christoffersen,M,Denmark,DEN,1912,Stockholm,Football,Football Men's Football,Silver,Football,FBL,False
John Danielsen,M,Denmark,DEN,1960,Roma,Football,Football Men's Football,Silver,Football,FBL,False
Leo Dannin,M,Denmark,DEN,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Mikkel Puggaard,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Ludwig Drescher,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,False
Ronnie Ekelund,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,False
Henning Enoksen,M,Denmark,DEN,1960,Roma,Football,Football Men's Football,Silver,Football,FBL,False
Parmo Ferslev,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold,Football,FBL,False
Per Frandsen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,False
Holger Frederiksen,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold,Football,FBL,False
Henry From,M,Denmark,DEN,1960,Roma,Football,Football Men's Football,Silver,Football,FBL,False
Johannes Gandil,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,False
Ediegerson D'almeida,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Pascal Wiberg,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Christian Grthan,M,Denmark,DEN,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Bent Hansen,M,Denmark,DEN,1960,Roma,Football,Football Men's Football,Silver,Football,FBL,False
Hans Hansen,M,Denmark,DEN,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Harald Hansen,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,True
Harald Hansen,M,Denmark,DEN,1912,Stockholm,Football,Football Men's Football,Silver,Football,FBL,True
Arvo Hansen,M,Denmark,DEN,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Jack Hansen,M,Denmark,DEN,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Jens Hansen,M,Denmark,DEN,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
John Hansen,M,Denmark,DEN,1948,London,Football,Football Men's Football,Bronze,Football,FBL,False
Jrgen Hansen,M,Denmark,DEN,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Karl Hansen,M,Denmark,DEN,1948,London,Football,Football Men's Football,Bronze,Football,FBL,False
Sofus Hansen,M,Denmark,DEN,1912,Stockholm,Football,Football Men's Football,Silver,Football,FBL,True
Sofus Hansen,M,Denmark,DEN,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,True
Thomas Helveg,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,False
Hjalmar Herup,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold,Football,FBL,False
Karl Hildebrandt,M,Denmark,DEN,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Jeppe Hjbjerg,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Tage Jensen,M,Denmark,DEN,1948,London,Football,Football Men's Football,Bronze,Football,FBL,False
Jacob Jensen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,False
Poul Jensen,M,Denmark,DEN,1960,Roma,Football,Football Men's Football,Silver,Football,FBL,False
Hans Jensen,M,Denmark,DEN,1948,London,Football,Football Men's Football,Bronze,Football,FBL,False
Jrgen Johansen,M,Denmark,DEN,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Jens Jnsson,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Emil Jrgensen,M,Denmark,DEN,1912,Stockholm,Football,Football Men's Football,Silver,Football,FBL,False
Niels Jrgensen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,False
Alfred Jrgensen,M,Denmark,DEN,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Kristen Kristensen,M,Denmark,DEN,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Emil Larsen,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Jacob Larsen,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Kasper Larsen,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Michael Larsen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,False
Jacob Laursen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,True
Jacob Laursen,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,True
August Lindgren,M,Denmark,DEN,1906,Athina,Football,Football Men's Football,Gold,Football,FBL,True
August Lindgren,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,True
Knud Lundberg,M,Denmark,DEN,1948,London,Football,Football Men's Football,Bronze,Football,FBL,True
Knud Lundberg,M,Denmark,DEN,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,True
Ivar (seidelin-nielsen),M,Denmark,DEN,1912,Stockholm,Football,Football Men's Football,Silver,Football,FBL,True
Ivar (seidelin-nielsen),M,Denmark,DEN,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,True
Jens Madsen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,True
Jens Madsen,M,Denmark,DEN,1992,Barcelona,Football,Football Men's Football,No medal,Football,FBL,True
Andreas Maxs,M,Denmark,DEN,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Christian Middelboe,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,False
Nils Middelboe,M,Denmark,DEN,1908,London,Football,Football Men's Football,Silver,Football,FBL,True
