Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Peter Adelaar,M,Netherlands,NED,1980,Moskva,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True,True
Peter Adelaar,M,Netherlands,NED,1980,Moskva,Judo,Judo Men's Open Class,No medal,Judo,JUD,True,True
Maarten Arens,M,Netherlands,NED,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Clark (-pocorni),M,Netherlands,NED,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False,True
Johannes Bosman,M,Netherlands,NED,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False,True
Frank Wit,M,Netherlands,NED,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Danny Ebbers,M,Netherlands,NED,1996,Atlanta,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False,True
Daxenos Elmont,M,Netherlands,NED,2008,Beijing,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,True
Daxenos Elmont,M,Netherlands,NED,2012,London,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,False
Daxenos Elmont,M,Netherlands,NED,2016,Rio de Janeiro,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,False
Guillaume Elmont,M,Netherlands,NED,2004,Athina,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,True
Guillaume Elmont,M,Netherlands,NED,2008,Beijing,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,False
Guillaume Elmont,M,Netherlands,NED,2012,London,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,False
Antonius Geesink,M,Netherlands,NED,1964,Tokyo,Judo,Judo Men's Open Class,Gold,Judo,JUD,False,True
Job Gouweleeuw,M,Netherlands,NED,1964,Tokyo,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False,True
Hindrik Grol,M,Netherlands,NED,2008,Beijing,Judo,Judo Men's Half-Heavyweight,Bronze,Judo,JUD,True,True
Hindrik Grol,M,Netherlands,NED,2012,London,Judo,Judo Men's Half-Heavyweight,Bronze,Judo,JUD,True,False
Hindrik Grol,M,Netherlands,NED,2016,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,False
Robert Henneveld,M,Netherlands,NED,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Ruben Houkes,M,Netherlands,NED,2008,Beijing,Judo,Judo Men's Extra-Lightweight,Bronze,Judo,JUD,False,True
Mark Huizinga,M,Netherlands,NED,1996,Atlanta,Judo,Judo Men's Middleweight,Bronze,Judo,JUD,True,True
Mark Huizinga,M,Netherlands,NED,2000,Sydney,Judo,Judo Men's Middleweight,Gold,Judo,JUD,True,False
Mark Huizinga,M,Netherlands,NED,2004,Athina,Judo,Judo Men's Middleweight,Bronze,Judo,JUD,True,False
Mark Huizinga,M,Netherlands,NED,2008,Beijing,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True,False
Patrick Klas,M,Netherlands,NED,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Theodorus Meijer,M,Netherlands,NED,1988,Seoul,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,True
Theodorus Meijer,M,Netherlands,NED,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,Bronze,Judo,JUD,True,False
Roy Meyer,M,Netherlands,NED,2016,Rio de Janeiro,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False,True
Jeroen Mooren,M,Netherlands,NED,2012,London,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,True
Jeroen Mooren,M,Netherlands,NED,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,False
Hendrik Numan,M,Netherlands,NED,1980,Moskva,Judo,Judo Men's Half-Heavyweight,Bronze,Judo,JUD,False,True
