Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Moira (-ford),F,South Africa,RSA,1956,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,True
Moira (-ford),F,South Africa,RSA,1956,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Mary (-marran),F,South Africa,RSA,1928,Amsterdam,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Mary (-marran),F,South Africa,RSA,1928,Amsterdam,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,True
Jill Brukman,F,South Africa,RSA,1992,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Jill Brukman,F,South Africa,RSA,1992,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Jill Brukman,F,South Africa,RSA,1992,Barcelona,Swimming,Swimming Women's 200 metres Individual Medley,No medal,True
Jill Brukman,F,South Africa,RSA,1992,Barcelona,Swimming,Swimming Women's 400 metres Individual Medley,No medal,True
Jill Brukman,F,South Africa,RSA,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Melissa Corfe,F,South Africa,RSA,2008,Beijing,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Melissa Corfe,F,South Africa,RSA,2008,Beijing,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Melissa Corfe,F,South Africa,RSA,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,True
Melissa Corfe,F,South Africa,RSA,2008,Beijing,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Melissa Corfe,F,South Africa,RSA,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,True
Renate Plessis,F,South Africa,RSA,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,No medal,False
Natalie Toit,F,South Africa,RSA,2008,Beijing,Swimming,Swimming Women's 10 kilometres Open Water,No medal,False
Maria (-ashbridge-thomlinson),F,South Africa,RSA,1928,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,No medal,False
