Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
J. Dowling,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
W. Gibson,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
Patrick Grogan,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
Thomas Hunter,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
William Murphy,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
William Partridge,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
George Passmore,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
William Passmore,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
W. Ross,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
John Sullivan,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
Albert Venn,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
A. Woods,M,St. Louis Amateur Athletic Association,USA,1904,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver,Lacrosse,LAX,False
