Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Werner Beier,M,West Germany,FRG,1976,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,False
Gerhard Beyer,M,West Germany,FRG,1976,Montreal,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal,Shooting,SHO,True
Gerhard Beyer,M,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Peter Blecher,M,West Germany,FRG,1972,Munich,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,True
Peter Blecher,M,West Germany,FRG,1984,Los Angeles,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,True
Werner Bhse,M,West Germany,FRG,1968,Mexico City,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False
Gunther Danne,M,West Germany,FRG,1972,Munich,Shooting,"Shooting Mixed Running Target, 50 metres",No medal,Shooting,SHO,False
Ernst Drexler,M,West Germany,FRG,1976,Montreal,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,False
Viktor Engel,M,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,False
Heinrich Fretwurst,M,West Germany,FRG,1972,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal,Shooting,SHO,False
Dirk Fudickar,M,West Germany,FRG,1972,Munich,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,False
Erich Gehmann,M,West Germany,FRG,1968,Mexico City,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False
Erwin Glock,M,West Germany,FRG,1972,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True
Erwin Glock,M,West Germany,FRG,1976,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True
Wolfgang Hamberger,M,West Germany,FRG,1976,Montreal,Shooting,"Shooting Mixed Running Target, 50 metres",No medal,Shooting,SHO,False
Jrgen Hartmann,M,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,False
Peter Heinz,M,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Peter Heinz,M,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Kurt Hillenbrand,M,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Kurt Hillenbrand,M,West Germany,FRG,1988,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Kurt Hillenbrand,M,West Germany,FRG,1988,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Norbert Hofmann,M,West Germany,FRG,1984,Los Angeles,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,False
Arndt Kaspar,M,West Germany,FRG,1988,Seoul,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Arndt Kaspar,M,West Germany,FRG,1988,Seoul,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Bernd Klingner,M,West Germany,FRG,1968,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Gold,Shooting,SHO,True
Bernd Klingner,M,West Germany,FRG,1972,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Silvester Knipfer,M,West Germany,FRG,1972,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,False
Claus Koch,M,West Germany,FRG,1976,Montreal,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,False
Dirk Khler,M,West Germany,FRG,1988,Seoul,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,False
Peter Kohnke,M,West Germany,FRG,1968,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,False
Gottfried Kustermann,M,West Germany,FRG,1972,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Gottfried Kustermann,M,West Germany,FRG,1972,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Gottfried Kustermann,M,West Germany,FRG,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Heinz Leibinger,M,West Germany,FRG,1972,Munich,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False
Ulrich Lind,M,West Germany,FRG,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver,Shooting,SHO,True
Ulrich Lind,M,West Germany,FRG,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Ulrich Lind,M,West Germany,FRG,1988,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Erich Masurat,M,West Germany,FRG,1968,Mexico City,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,False
Heinz Mertel,M,West Germany,FRG,1968,Mexico City,Shooting,"Shooting Mixed Free Pistol, 50 metres",Silver,Shooting,SHO,True
