Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Julie Black,F,United Kingdom,GBR,1988,Seoul,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Georgina Cassar,F,United Kingdom,GBR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Jade Faulkner,F,United Kingdom,GBR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Francesca Fox,F,United Kingdom,GBR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Lynne Hutchison,F,United Kingdom,GBR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Francesca Jones,F,United Kingdom,GBR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Jacqueline (-beltrao),F,United Kingdom,GBR,1984,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Hannah Mckibbin,F,United Kingdom,GBR,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Louisa Pouli,F,United Kingdom,GBR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Lorraine Priest,F,United Kingdom,GBR,1984,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Viva Seifert,F,United Kingdom,GBR,1992,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Rachel Smith,F,United Kingdom,GBR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Deborah Southwick,F,United Kingdom,GBR,1992,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
