Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Abir Khalil,F,Egypt,EGY,2008,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,True
Abir Khalil,F,Egypt,EGY,2012,London,Weightlifting,Weightlifting Women's Heavyweight,No medal,True
Esraa El-sayed,F,Egypt,EGY,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,No medal,False
Nagwan El-zawawi,F,Egypt,EGY,2000,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,False
Shaimaa Khalaf,F,Egypt,EGY,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,False
Esmat Ahmed,F,Egypt,EGY,2012,London,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,False
Enga Mohamed,F,Egypt,EGY,2004,Athina,Weightlifting,Weightlifting Women's Flyweight,No medal,False
Nahla Muhammad,F,Egypt,EGY,2004,Athina,Weightlifting,Weightlifting Women's Heavyweight,No medal,True
Nahla Muhammad,F,Egypt,EGY,2012,London,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,True
Sara Samir,F,Egypt,EGY,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze,False
Halima Abbas,F,Egypt,EGY,2024,Paris,Weightlifting,Women's +81kg,No medal,False
Neama Said,F,Egypt,EGY,2024,Paris,Weightlifting,Women's 71kg,No medal,False
Sara Ahmed,F,Egypt,EGY,2024,Paris,Weightlifting,Women's 81kg,Silver,False
