Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Haithem Abid,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
Ahmed Al-sghaier,M,Tunisia,TUN,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False,True
Anis Al-ayari,M,Tunisia,TUN,2004,Athina,Football,Football Men's Football,No medal,Football,FBL,False,True
Lotfi Baccouche,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Khaled Badra,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Modher Baouab,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
Zoubaier Baya,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Abderrahman Azzedine,M,Tunisia,TUN,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False,True
Tarek Chrouda,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Ali Neji,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
Taoufik Othman,M,Tunisia,TUN,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False,True
Al-Mehdi Slimane,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Khaled Yahia,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
Wissem Yahia,M,Tunisia,TUN,2004,Athina,Football,Football Men's Football,No medal,Football,FBL,False,True
Imed Younes,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Zied Al-bhairi,M,Tunisia,TUN,2004,Athina,Football,Football Men's Football,No medal,Football,FBL,False,True
Marouane Al-bokri,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Riadh Bouazizi,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Noureddine Bousnina,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
Anis Al-boussaidi,M,Tunisia,TUN,2004,Athina,Football,Football Men's Football,No medal,Football,FBL,False,True
Abderrazak Chahat,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
Moncef Cherif,M,Tunisia,TUN,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False,True
Abdelmajid Al-chetali,M,Tunisia,TUN,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False,True
Ferid Chouchane,M,Tunisia,TUN,1996,Atlanta,Football,Football Men's Football,No medal,Football,FBL,False,True
Mohamed Chouchane,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
Hamadi Dhaou,M,Tunisia,TUN,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False,True
Tarak Dhiab,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
Hachemi El-ouachi,M,Tunisia,TUN,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False,True
