Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Dagmar Blkov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,True
Dagmar Blkov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2004,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2004,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,True
Lenka Hykov-marukov,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,True
Libue Jahodov,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,Shooting Women's Skeet,No medal,False
Pavla Kaln,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,False
Regina Kodymov-jirkalov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,True
Regina Kodymov-jirkalov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2004,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2004,Athina,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",Gold,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,True
Kateina Krkov-emmons,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Nikola Mazurov,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,True
Nikola Mazurov,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Michaela Musilov,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,True
Michaela Musilov,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,True
Marta Nedvdov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,True
Marta Nedvdov,F,Czech Republic,CZE,1996,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Adla Skorov-bruns,F,Czech Republic,CZE,2008,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Adla Skorov-bruns,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,True
Adla Skorov-bruns,F,Czech Republic,CZE,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze,True
Adla Skorov-bruns,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,True
Adla Skorov-bruns,F,Czech Republic,CZE,2016,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Lucie Valov,F,Czech Republic,CZE,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,True
Lucie Valov,F,Czech Republic,CZE,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,True
Nikola Sarounova,F,Czech Republic,CZE,2020,Tokyo,Shooting,10m Air Rifle Women,No medal,True
Nikola Sarounova,F,Czech Republic,CZE,2020,Tokyo,Shooting,50m Rifle 3 Positions Women,No medal,True
Nikola Sarounova,F,Czech Republic,CZE,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,No medal,True
Barbora Sumova,F,Czech Republic,CZE,2020,Tokyo,Shooting,Skeet Women,No medal,False
