Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Roberto Acua,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Nicols Brussino,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Ral Calvo,M,Argentina,ARG,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Facundo Campazzo,M,Argentina,ARG,2012,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Facundo Campazzo,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Leopoldo Chamorro,M,Argentina,ARG,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Leopoldo Chamorro,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Esteban Fuente,M,Argentina,ARG,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Gabriel Deck,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Hugo Vecchio,M,Argentina,ARG,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Carlos Delfino,M,Argentina,ARG,2004,Athina,Basketball,Basketball Men's Basketball,Gold,Basketball,BKB,True
Carlos Delfino,M,Argentina,ARG,2008,Beijing,Basketball,Basketball Men's Basketball,Bronze,Basketball,BKB,True
Carlos Delfino,M,Argentina,ARG,2012,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Carlos Delfino,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Marcos Dela,M,Argentina,ARG,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Juan Vanotti,M,Argentina,ARG,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Daniel Farabello,M,Argentina,ARG,1996,Atlanta,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Gabriel Fernndez,M,Argentina,ARG,2004,Athina,Basketball,Basketball Men's Basketball,Gold,Basketball,BKB,False
