Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Konstantin Belevich,M,Belarus,BLR,1996,Atlanta,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Andrey Demyanenko,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
Sergey Kinyakin,M,Belarus,BLR,1996,Atlanta,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Aleksandr Kozubovsky,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,True
Aleksandr Kozubovsky,M,Belarus,BLR,2012,London,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Kirill Lemeshkevich,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Vadim Lyalin,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,True
Vadim Lyalin,M,Belarus,BLR,2012,London,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Vadim Lyalin,M,Belarus,BLR,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Denis Migal,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,True,True
Denis Migal,M,Belarus,BLR,2012,London,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Denis Migal,M,Belarus,BLR,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Dmitry Miroshnik,M,Belarus,BLR,1996,Atlanta,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,False,True
Yevgeny Nosov,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
Aleksandr Novikov,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Igor Pashevich,M,Belarus,BLR,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
Dmitry Plechistik,M,Belarus,BLR,1996,Atlanta,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,False,True
Andrey Pleshkov,M,Belarus,BLR,2004,Athina,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Valery Rodevich,M,Belarus,BLR,2004,Athina,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,True,True
Valery Rodevich,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,True,False
Nikolay Sharlap,M,Belarus,BLR,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
Stanislav Shcherbachenya,M,Belarus,BLR,2004,Athina,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,True,True
Stanislav Shcherbachenya,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,True,False
Stanislav Shcherbachenya,M,Belarus,BLR,2012,London,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Stanislav Shcherbachenya,M,Belarus,BLR,2016,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,No medal,Rowing,ROW,True,False
Pavel Shurmey,M,Belarus,BLR,2004,Athina,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,True,True
Pavel Shurmey,M,Belarus,BLR,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,True,False
Oleg Solomakhin,M,Belarus,BLR,1996,Atlanta,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Denis Tabako,M,Belarus,BLR,1996,Atlanta,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Sergey Tarasevich,M,Belarus,BLR,1996,Atlanta,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Dzmitry Furman,M,Belarus,BLR,2020,Tokyo,Rowing,Men's Pair Team,No medal,Men's,ROW,False,True
Siarhei Valadzko,M,Belarus,BLR,2020,Tokyo,Rowing,Men's Pair Team,No medal,Men's,ROW,False,True
