Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Jesskiel Bikidick,M,Cameroon,CMR,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False,True
Serge Abolo,M,Cameroon,CMR,1996,Atlanta,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Jean-Claude Cameroun,M,Cameroon,CMR,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,True
Jean-Claude Cameroun,M,Cameroon,CMR,2004,Athina,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,False
Dieudonne Dolassem,M,Cameroon,CMR,2012,London,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Essambo Ewane,M,Cameroon,CMR,1980,Moskva,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,True
Essambo Ewane,M,Cameroon,CMR,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,False
Henri-Richard Lobe,M,Cameroon,CMR,1980,Moskva,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Rostand Tchassem,M,Cameroon,CMR,2004,Athina,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Franck Ewane,M,Cameroon,CMR,2004,Athina,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,True
Franck Ewane,M,Cameroon,CMR,2008,Beijing,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,False
Bernard Etoga,M,Cameroon,CMR,2004,Athina,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False,True
Jules-Albert Ndemba,M,Cameroon,CMR,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Maurice Nkamden,M,Cameroon,CMR,1980,Moskva,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False,True
Christian Nkamgang,M,Cameroon,CMR,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False,True
Clment Nzali,M,Cameroon,CMR,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Isidore Silas,M,Cameroon,CMR,1984,Los Angeles,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False,True
Philippe Simo,M,Cameroon,CMR,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Gerard Tom-tam,M,Cameroon,CMR,1980,Moskva,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False,True
