Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Adalberto Silva,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Agberto Matos,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Agberto Matos,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Jos Ramalho,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Csar Almeida,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Daniel Baldacin,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Cludio Brito,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Cezar Lima,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Lucas Cndido,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Gilberto Cardoso,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Srgio Carnasciali,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Winglitton Barros,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Fbio Chiuffa,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Joo Silva,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Jos Toledo,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Thiagus Santos,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Drean Dutra,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Gustavo Silva,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Guilherme Oliveira,M,Brazil,BRA,2008,Beijing,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Oswaldo Guimares,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Hlio Justino,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Hlio Justino,M,Brazil,BRA,2008,Beijing,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Rodrigo Hoffelder,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Rodrigo Hoffelder,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Diogo Hubner,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Osvaldo Filho,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Osvaldo Filho,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Jair Jnior,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Jaqson Kojoroski,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Jardel Pizzinato,M,Brazil,BRA,2008,Beijing,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Haniel Langaro,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Leonardo Bortolini,M,Brazil,BRA,2008,Beijing,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Ivan Maziero,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Ivan Maziero,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Ivan Maziero,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Maik Santos,M,Brazil,BRA,2008,Beijing,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Maik Santos,M,Brazil,BRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Marcos Santos,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Marcos Cezar,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Carlos Ertel,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Carlos Ertel,M,Brazil,BRA,2008,Beijing,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Milton Pelissari,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Milton Pelissari,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Eduardo Reis,M,Brazil,BRA,2004,Athina,Handball,Handball Men's Handball,No medal,Handball,HBL,False
Paulo Moratore,M,Brazil,BRA,1992,Barcelona,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Paulo Moratore,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,True
Ivan Pinheiro,M,Brazil,BRA,1996,Atlanta,Handball,Handball Men's Handball,No medal,Handball,HBL,False
