Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Jason Cambitzis,M,Zimbabwe,ZIM,1980,Moskva,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False,True
Jeremy Cole,M,Zimbabwe,ZIM,1980,Moskva,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,False,True
Clive Conolly,M,Zimbabwe,ZIM,1984,Los Angeles,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False,True
Richard Gardner,M,Zimbabwe,ZIM,1980,Moskva,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,False,True
Dennis Hardman,M,Zimbabwe,ZIM,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,True
Dennis Hardman,M,Zimbabwe,ZIM,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True,True
Dennis Hardman,M,Zimbabwe,ZIM,1984,Los Angeles,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,True,False
Dennis Hardman,M,Zimbabwe,ZIM,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,False
Dennis Hardman,M,Zimbabwe,ZIM,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True,False
Kenneth Johnston,M,Zimbabwe,ZIM,1988,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,False,True
Johannes Lamprecht,M,Zimbabwe,ZIM,1964,Tokyo,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False,True
Paul Meyer,M,Zimbabwe,ZIM,1980,Moskva,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False,True
Michael Nicholson,M,Zimbabwe,ZIM,2004,Athina,Shooting,Shooting Men's Double Trap,No medal,Shooting,SHO,True,True
Michael Nicholson,M,Zimbabwe,ZIM,2016,Rio de Janeiro,Shooting,Shooting Men's Double Trap,No medal,Shooting,SHO,True,False
Ian Redmond,M,Zimbabwe,ZIM,1980,Moskva,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True,True
Ian Redmond,M,Zimbabwe,ZIM,1980,Moskva,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal,Shooting,SHO,True,True
John Richards,M,Zimbabwe,ZIM,1964,Tokyo,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False,True
Rodney Tudor-cole,M,Zimbabwe,ZIM,1988,Seoul,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False,True
Robert Warren-codrington,M,Zimbabwe,ZIM,1984,Los Angeles,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,False,True
David Westerhout,M,Zimbabwe,ZIM,1980,Moskva,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,False,True
