Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Hamide (-tosun),F,Turkey,TUR,2000,Sydney,Taekwondo,Taekwondo Women's Featherweight,Bronze,Taekwondo,TKW,False,True
Sibel Gler,F,Turkey,TUR,2008,Beijing,Taekwondo,Taekwondo Women's Welterweight,No medal,Taekwondo,TKW,False,True
Dnd Gvenc,F,Turkey,TUR,2000,Sydney,Taekwondo,Taekwondo Women's Flyweight,No medal,Taekwondo,TKW,False,True
Azize Tanrkulu,F,Turkey,TUR,2008,Beijing,Taekwondo,Taekwondo Women's Featherweight,Silver,Taekwondo,TKW,False,True
Nur Tatar,F,Turkey,TUR,2012,London,Taekwondo,Taekwondo Women's Welterweight,Silver,Taekwondo,TKW,True,True
Nur Tatar,F,Turkey,TUR,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Bronze,Taekwondo,TKW,True,False
Kubra Ilgun,F,Turkey,TUR,2020,Tokyo,Taekwondo,Women -57kg,Bronze,Women,TKW,False,True
Nafia Kus,F,Turkey,TUR,2020,Tokyo,Taekwondo,Women +67kg,No medal,Women,TKW,False,True
Nur Tatar,F,Turkey,TUR,2020,Tokyo,Taekwondo,Women -67kg,No medal,Women,TKW,True,False
Rukiye Yildirim,F,Turkey,TUR,2020,Tokyo,Taekwondo,Women -49kg,No medal,Women,TKW,False,True
