Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Corina Cprioriu,F,Romania,ROU,2012,London,Judo,Judo Women's Lightweight,Silver,True
Corina Cprioriu,F,Romania,ROU,2016,Rio de Janeiro,Judo,Judo Women's Lightweight,No medal,True
Andreea Chiu,F,Romania,ROU,2012,London,Judo,Judo Women's Half-Lightweight,No medal,True
Andreea Chiu,F,Romania,ROU,2016,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,No medal,True
Ioana Dinea-alua,F,Romania,ROU,2000,Sydney,Judo,Judo Women's Half-Lightweight,No medal,True
Ioana Dinea-alua,F,Romania,ROU,2004,Athina,Judo,Judo Women's Half-Lightweight,No medal,True
Alina (-croitoru),F,Romania,ROU,2004,Athina,Judo,Judo Women's Extra-Lightweight,No medal,True
Alina (-croitoru),F,Romania,ROU,2008,Beijing,Judo,Judo Women's Extra-Lightweight,Gold,True
Alina (-croitoru),F,Romania,ROU,2012,London,Judo,Judo Women's Extra-Lightweight,Silver,True
Laura (-moricz),F,Romania,ROU,2000,Sydney,Judo,Judo Women's Extra-Lightweight,No medal,False
Simona Richter,F,Romania,ROU,1992,Barcelona,Judo,Judo Women's Half-Heavyweight,No medal,True
Simona Richter,F,Romania,ROU,1996,Atlanta,Judo,Judo Women's Half-Heavyweight,No medal,True
Simona Richter,F,Romania,ROU,2000,Sydney,Judo,Judo Women's Half-Heavyweight,Bronze,True
Elena Ungureanu,F,Romania,ROU,2016,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,No medal,False
Andreea Chitu,F,Romania,ROU,2020,Tokyo,Judo,Women -52 kg,No medal,False
