Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Richard Abrahamson,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,True
Richard Abrahamson,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,True
Fletcher Jr.,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,False
William Ahlemeyer,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Roger Baker,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,True
Roger Baker,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,True
Dennis Berkholtz,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,False
Walter Bowden,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Derek Brown,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
James Buehning,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
James Buehning,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,True
Peter Jr.,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,True
Gregory Caccia,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Lawrence Caton,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,False
Yaro Dachniwsky,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Charles Dauner,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Randolph Dean,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,False
Robert Dean,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,False
David Degraaf,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Vincent Dicalogero,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,True
Vincent Dicalogero,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,True
Robert Djokovich,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Scott Driggers,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,False
Robert Dunn,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Timothy Dykstra,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Elmer Edes,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,False
Dennis Fercho,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Craig Fitschen,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,False
Joseph Fitzgerald,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Thomas Fitzgerald,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Craig Gilbert,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Ezra Glantz,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,False
Steven Goss,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Steven Goss,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,True
Edward Hagen,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Thomas Hardiman,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,False
Darrick Heath,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Robert Hillery,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,False
Boyd Janny,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,False
Bryant Johnson,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,False
William Johnson,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,False
Joseph Kaylor,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
John Keller,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
William Kessler,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
William Kessler,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,True
Stephen Kirk,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Stephen Kirk,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,True
Peter Jr.,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Peter Jr.,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,True
Frederick Leinweber,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Michael Lenard,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Frank Mannon,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Rudolph Matthews,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,False
Joseph Mcvein,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Joseph Mcvein,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,True
Gregory Morava,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Henry Oehler,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Otto Oehler,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Herbert Oehmichen,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Patrick O'neill,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,False
Rodney Oshita,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Rodney Oshita,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,True
Steven Penn,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
William Renz,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Sandor Rivnyak,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,True
Sandor Rivnyak,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,True
Jamess Rogers,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,True
Jamess Rogers,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,True
Alfred Rosesco,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Matthew Ryan,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Johann Schallenberg,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
Richard Jr.,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,False
Markus Schmocker,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Thomas Schneeberger,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Kevin Serrapede,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,True
Kevin Serrapede,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,True
Robert Sparks,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,True
Robert Sparks,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,True
Joseph Story,M,United States,USA,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Joseph Story,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,True
Michael Sullivan,M,United States,USA,1988,Seoul,Handball,Handball Men's Handball,No medal,False
Michael Thornberry,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
George Jr.,M,United States,USA,1996,Atlanta,Handball,Handball Men's Handball,No medal,False
Joel Voelkert,M,United States,USA,1972,Munich,Handball,Handball Men's Handball,No medal,False
Harry Jr.,M,United States,USA,1976,Montreal,Handball,Handball Men's Handball,No medal,False
Gerard Yantz,M,United States,USA,1936,Berlin,Handball,Handball Men's Handball,No medal,False
