Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Milan Baro,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Ale Chvalovsk,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Libor Doek,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Luk Doek,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Jaroslav Drobn,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Marek Heinz,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Marek Jankulovski,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Radoslav Kov,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Tom Kuera,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Roman Lengyel,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Adam Petrou,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Jan Imk,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Libor Sionko,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Roman Tce,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Tom Ujfalui,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
Martin Vozbal,M,Czech Republic,CZE,2000,Sydney,Football,Football Men's Football,No medal,False
