Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
An Dal-ho,M,South Korea,KOR,1984,Los Angeles,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
An Yeong-su,M,South Korea,KOR,1984,Los Angeles,Boxing,Boxing Men's Welterweight,Silver,Boxing,BOX,False
Bae Gi-ung,M,South Korea,KOR,1996,Atlanta,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Bae Ho-jo,M,South Korea,KOR,1996,Atlanta,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Bae Jin-seok,M,South Korea,KOR,2000,Sydney,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Baek Do-seon,M,South Korea,KOR,1956,Melbourne,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Baek Hyeon-man,M,South Korea,KOR,1988,Seoul,Boxing,Boxing Men's Heavyweight,Silver,Boxing,BOX,False
Baek Jong-seop,M,South Korea,KOR,2004,Athina,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,True
Baek Jong-seop,M,South Korea,KOR,2008,Beijing,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,True
Byeon Jeong-il,M,South Korea,KOR,1988,Seoul,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Chae Seong-bae,M,South Korea,KOR,1992,Barcelona,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Choi Chung-il,M,South Korea,KOR,1976,Montreal,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Choi Gi-su,M,South Korea,KOR,1992,Barcelona,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,True
Choi Gi-su,M,South Korea,KOR,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,True
Gang Chun-won,M,South Korea,KOR,1960,Roma,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Gang In-seok,M,South Korea,KOR,1948,London,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Gang Jun-ho,M,South Korea,KOR,1952,Helsinki,Boxing,Boxing Men's Bantamweight,Bronze,Boxing,BOX,False
Go Saeng-geun,M,South Korea,KOR,1972,Munich,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Go Yeong-sam,M,South Korea,KOR,1996,Atlanta,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
