Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Nicholas Andr,M,South Africa,RSA,1956,Melbourne,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
John Arthur,M,South Africa,RSA,1948,London,Boxing,Boxing Men's Heavyweight,Bronze,Boxing,BOX,False
Richard Barton,M,South Africa,RSA,1932,Los Angeles,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Daniel Bekker,M,South Africa,RSA,1956,Melbourne,Boxing,Boxing Men's Heavyweight,Bronze,Boxing,BOX,True
Daniel Bekker,M,South Africa,RSA,1960,Roma,Boxing,Boxing Men's Heavyweight,Silver,Boxing,BOX,True
Richard Beland,M,South Africa,RSA,1920,Antwerpen,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,True
Richard Beland,M,South Africa,RSA,1924,Paris,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,True
Sybrand Botes,M,South Africa,RSA,1996,Atlanta,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
William Bradley,M,South Africa,RSA,1920,Antwerpen,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Irvin Buhlalu,M,South Africa,RSA,1996,Atlanta,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
David Carstens,M,South Africa,RSA,1932,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,Gold,Boxing,BOX,False
Charles Catterall,M,South Africa,RSA,1936,Berlin,Boxing,Boxing Men's Featherweight,Silver,Boxing,BOX,False
Jackson Chauke,M,South Africa,RSA,2008,Beijing,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Gerald Dreyer,M,South Africa,RSA,1948,London,Boxing,Boxing Men's Lightweight,Gold,Boxing,BOX,False
Douglas Preez,M,South Africa,RSA,1948,London,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Ivan Duke,M,South Africa,RSA,1932,Los Angeles,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Frederick Ellis,M,South Africa,RSA,1928,Amsterdam,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Ernest Eustice,M,South Africa,RSA,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Ludumo Galada,M,South Africa,RSA,2004,Athina,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Thomas Hamilton-brown,M,South Africa,RSA,1936,Berlin,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Alexander Hannan,M,South Africa,RSA,1936,Berlin,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Thomas Holdstock,M,South Africa,RSA,1920,Antwerpen,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
George Hunter,M,South Africa,RSA,1948,London,Boxing,Boxing Men's Light-Heavyweight,Gold,Boxing,BOX,False
Reginald Ingram,M,South Africa,RSA,1920,Antwerpen,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,True
Reginald Ingram,M,South Africa,RSA,1924,Paris,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,True
Harry Isaacs,M,South Africa,RSA,1928,Amsterdam,Boxing,Boxing Men's Bantamweight,Bronze,Boxing,BOX,False
Ralph Knoesen,M,South Africa,RSA,1960,Roma,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Victor Kunene,M,South Africa,RSA,1996,Atlanta,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Kenneth Grange,M,South Africa,RSA,1948,London,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Bechus Lebanon,M,South Africa,RSA,1928,Amsterdam,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Sidney Leibbrandt,M,South Africa,RSA,1936,Berlin,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Leonard Leisching,M,South Africa,RSA,1952,Helsinki,Boxing,Boxing Men's Featherweight,Bronze,Boxing,BOX,True
Leonard Leisching,M,South Africa,RSA,1956,Melbourne,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,True
Henry Loubscher,M,South Africa,RSA,1956,Melbourne,Boxing,Boxing Men's Light-Welterweight,Bronze,Boxing,BOX,True
Henry Loubscher,M,South Africa,RSA,1960,Roma,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,True
Albert Ludick,M,South Africa,RSA,1956,Melbourne,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Willem Ludick,M,South Africa,RSA,1960,Roma,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Siphiwe Lusizi,M,South Africa,RSA,2012,London,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Bongani Mahlangu,M,South Africa,RSA,2004,Athina,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Masibulele Makepula,M,South Africa,RSA,1996,Atlanta,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False
Jeffrey Mathebula,M,South Africa,RSA,2000,Sydney,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Phumzile Matyhila,M,South Africa,RSA,2000,Sydney,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False
Donald Mccorkindale,M,South Africa,RSA,1928,Amsterdam,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
James Mcgregor,M,South Africa,RSA,1920,Antwerpen,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
William Meyers,M,South Africa,RSA,1960,Roma,Boxing,Boxing Men's Featherweight,Bronze,Boxing,BOX,False
Khotso Motau,M,South Africa,RSA,2004,Athina,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Philip Ndou,M,South Africa,RSA,1996,Atlanta,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Andries Nieman,M,South Africa,RSA,1952,Helsinki,Boxing,Boxing Men's Heavyweight,Bronze,Boxing,BOX,False
William Passmore,M,South Africa,RSA,1936,Berlin,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Ernest Peirce,M,South Africa,RSA,1932,Los Angeles,Boxing,Boxing Men's Middleweight,Bronze,Boxing,BOX,False
Edward Peltz,M,South Africa,RSA,1936,Berlin,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Giovanni Pretorius,M,South Africa,RSA,1992,Barcelona,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Abraham Schutte,M,South Africa,RSA,1960,Roma,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Dennis Shepherd,M,South Africa,RSA,1948,London,Boxing,Boxing Men's Featherweight,Silver,Boxing,BOX,False
Robert Smith,M,South Africa,RSA,1928,Amsterdam,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
William Smith,M,South Africa,RSA,1924,Paris,Boxing,Boxing Men's Bantamweight,Gold,Boxing,BOX,False
Ayabonga Sonjica,M,South Africa,RSA,2012,London,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Lawrence Stevens,M,South Africa,RSA,1932,Los Angeles,Boxing,Boxing Men's Lightweight,Gold,Boxing,BOX,False
Johannes Steyn,M,South Africa,RSA,1960,Roma,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Joseph Thomas,M,South Africa,RSA,1920,Antwerpen,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Abram Thwala,M,South Africa,RSA,1992,Barcelona,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False
Victor Toweel,M,South Africa,RSA,1948,London,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Willie Toweel,M,South Africa,RSA,1952,Helsinki,Boxing,Boxing Men's Flyweight,Bronze,Boxing,BOX,False
Hendrik Linde,M,South Africa,RSA,1952,Helsinki,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Jan Rensburg,M,South Africa,RSA,1952,Helsinki,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Frederik Rooyen,M,South Africa,RSA,1960,Roma,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Theunis Schalkwyk,M,South Africa,RSA,1952,Helsinki,Boxing,Boxing Men's Light-Middleweight,Silver,Boxing,BOX,False
Petrus Vuuren,M,South Africa,RSA,1956,Melbourne,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Danie Venter,M,South Africa,RSA,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Helmuth Graevenitz,M,South Africa,RSA,1952,Helsinki,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Clarence Walker,M,South Africa,RSA,1920,Antwerpen,Boxing,Boxing Men's Bantamweight,Gold,Boxing,BOX,False
Alexander Webster,M,South Africa,RSA,1952,Helsinki,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,True
Alexander Webster,M,South Africa,RSA,1956,Melbourne,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,True
David Williams,M,South Africa,RSA,1948,London,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Alfred Wilson,M,South Africa,RSA,1928,Amsterdam,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
