Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Amanda Coetzer,F,South Africa,RSA,1992,Barcelona,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True,True
Amanda Coetzer,F,South Africa,RSA,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True,False
Amanda Coetzer,F,South Africa,RSA,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True,False
Amanda Coetzer,F,South Africa,RSA,2000,Sydney,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True,False
Amanda Coetzer,F,South Africa,RSA,2000,Sydney,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True,False
Mariaan Swardt,F,South Africa,RSA,1992,Barcelona,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True,True
Mariaan Swardt,F,South Africa,RSA,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True,True
Mariaan Swardt,F,South Africa,RSA,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True,False
Mariaan Swardt,F,South Africa,RSA,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True,False
Liezel Horn-huber,F,South Africa,RSA,2000,Sydney,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,False,True
Joannette Kruger,F,South Africa,RSA,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,False,True
Elna Reinach,F,South Africa,RSA,1992,Barcelona,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True,True
Elna Reinach,F,South Africa,RSA,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True,True
