Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Giovanni Abagnale,M,Italy,ITA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Bronze,True
Agostino Abbagnale,M,Italy,ITA,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,Gold,True
Agostino Abbagnale,M,Italy,ITA,1996,Atlanta,Rowing,Rowing Men's Double Sculls,Gold,True
Agostino Abbagnale,M,Italy,ITA,2000,Sydney,Rowing,Rowing Men's Quadruple Sculls,Gold,True
Carmine Abbagnale,M,Italy,ITA,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Gold,True
Carmine Abbagnale,M,Italy,ITA,1988,Seoul,Rowing,Rowing Men's Coxed Pairs,Gold,True
Carmine Abbagnale,M,Italy,ITA,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,Silver,True
Carmine Abbagnale,M,Italy,ITA,1996,Atlanta,Rowing,Rowing Men's Coxed Eights,No medal,True
Giuseppe Abbagnale,M,Italy,ITA,1980,Moskva,Rowing,Rowing Men's Coxed Pairs,No medal,True
Giuseppe Abbagnale,M,Italy,ITA,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Gold,True
Giuseppe Abbagnale,M,Italy,ITA,1988,Seoul,Rowing,Rowing Men's Coxed Pairs,Gold,True
Giuseppe Abbagnale,M,Italy,ITA,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,Silver,True
Ezio Acchini,M,Italy,ITA,1948,London,Rowing,Rowing Men's Coxed Eights,No medal,False
Mario Acchini,M,Italy,ITA,1948,London,Rowing,Rowing Men's Coxed Eights,No medal,False
Luca Agamennoni,M,Italy,ITA,2004,Athina,Rowing,Rowing Men's Coxless Fours,Bronze,True
Luca Agamennoni,M,Italy,ITA,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,Silver,True
Luca Agamennoni,M,Italy,ITA,2012,London,Rowing,Rowing Men's Coxless Fours,No medal,True
Luca Agamennoni,M,Italy,ITA,2016,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,No medal,True
Pasquale Aiese,M,Italy,ITA,1984,Los Angeles,Rowing,Rowing Men's Coxless Pairs,No medal,False
Abramo Albini,M,Italy,ITA,1968,Mexico City,Rowing,Rowing Men's Coxless Fours,Bronze,True
Abramo Albini,M,Italy,ITA,1972,Munich,Rowing,Rowing Men's Coxless Fours,No medal,True
Catello Amarante,M,Italy,ITA,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,True
Catello Amarante,M,Italy,ITA,2004,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,True
Catello Amarante,M,Italy,ITA,2008,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,True
Antonio Amato,M,Italy,ITA,1956,Melbourne,Rowing,Rowing Men's Coxed Eights,No medal,False
Salvatore Amitrano,M,Italy,ITA,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,True
Salvatore Amitrano,M,Italy,ITA,2004,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,True
Salvatore Amitrano,M,Italy,ITA,2008,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,True
Paolo Amorini,M,Italy,ITA,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal,False
Tarquinio Angiolin,M,Italy,ITA,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,No medal,False
Pietro Annoni,M,Italy,ITA,1920,Antwerpen,Rowing,Rowing Men's Double Sculls,Silver,False
Pier Attorese,M,Italy,ITA,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal,False
Marco Audisio,M,Italy,ITA,1996,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,No medal,False
Fulvio Balatti,M,Italy,ITA,1960,Roma,Rowing,Rowing Men's Coxed Fours,Bronze,True
Fulvio Balatti,M,Italy,ITA,1964,Tokyo,Rowing,Rowing Men's Coxless Fours,No medal,True
Antonio Baldacci,M,Italy,ITA,1972,Munich,Rowing,Rowing Men's Coxed Fours,No medal,True
Antonio Baldacci,M,Italy,ITA,1980,Moskva,Rowing,Rowing Men's Coxless Pairs,No medal,True
Antonio Baldacci,M,Italy,ITA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,No medal,True
Albino Baldan,M,Italy,ITA,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal,False
Mario Balleri,M,Italy,ITA,1932,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver,False
Massimo Ballestrero,M,Italy,ITA,1924,Paris,Rowing,Rowing Men's Coxed Fours,No medal,False
Tullio Baraglia,M,Italy,ITA,1960,Roma,Rowing,Rowing Men's Coxless Fours,Silver,True
Tullio Baraglia,M,Italy,ITA,1968,Mexico City,Rowing,Rowing Men's Coxless Fours,Bronze,True
Primo Baran,M,Italy,ITA,1968,Mexico City,Rowing,Rowing Men's Coxed Pairs,Gold,True
Primo Baran,M,Italy,ITA,1972,Munich,Rowing,Rowing Men's Coxless Fours,No medal,True
Primo Baran,M,Italy,ITA,1976,Montreal,Rowing,Rowing Men's Coxed Pairs,No medal,True
Renato Barbieri,M,Italy,ITA,1932,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver,False
Alessandro Bardelli,M,Italy,ITA,1948,London,Rowing,Rowing Men's Coxed Eights,No medal,False
Dino Barsotti,M,Italy,ITA,1932,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver,True
Dino Barsotti,M,Italy,ITA,1936,Berlin,Rowing,Rowing Men's Coxed Eights,Silver,True
Enzo Bartolini,M,Italy,ITA,1936,Berlin,Rowing,Rowing Men's Coxed Eights,Silver,False
Romano Battisti,M,Italy,ITA,2012,London,Rowing,Rowing Men's Double Sculls,Silver,True
Romano Battisti,M,Italy,ITA,2016,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,No medal,True
Silvio Bergamini,M,Italy,ITA,1952,Helsinki,Rowing,Rowing Men's Double Sculls,No medal,False
Almiro Bergamo,M,Italy,ITA,1936,Berlin,Rowing,Rowing Men's Coxed Pairs,Silver,False
Michelangelo Bernasconi,M,Italy,ITA,1928,Amsterdam,Rowing,Rowing Men's Single Sculls,No medal,False
Renato Berninzone,M,Italy,ITA,1924,Paris,Rowing,Rowing Men's Coxed Fours,No medal,False
Franco Berra,M,Italy,ITA,2000,Sydney,Rowing,Rowing Men's Coxed Eights,No medal,False
Lorenzo Bertini,M,Italy,ITA,2004,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,False
Alvaro Bianchi,M,Italy,ITA,1956,Melbourne,Rowing,Rowing Men's Coxless Pairs,No medal,False
Fabrizio Biondi,M,Italy,ITA,1976,Montreal,Rowing,Rowing Men's Single Sculls,No medal,False
Roberto Blanda,M,Italy,ITA,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,True
Roberto Blanda,M,Italy,ITA,1996,Atlanta,Rowing,Rowing Men's Coxed Eights,No medal,True
Nino Bolzoni,M,Italy,ITA,1928,Amsterdam,Rowing,Rowing Men's Coxless Pairs,No medal,False
Umberto Bonad,M,Italy,ITA,1928,Amsterdam,Rowing,Rowing Men's Coxless Fours,Bronze,False
Bruno Boni,M,Italy,ITA,1948,London,Rowing,Rowing Men's Coxless Pairs,Bronze,False
Benedetto Borella,M,Italy,ITA,1928,Amsterdam,Rowing,Rowing Men's Coxed Eights,No medal,False
Enzo Borgonovi,M,Italy,ITA,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal,False
Renato Bosatta,M,Italy,ITA,1960,Roma,Rowing,Rowing Men's Coxless Fours,Silver,True
Renato Bosatta,M,Italy,ITA,1964,Tokyo,Rowing,Rowing Men's Coxed Fours,Silver,True
Renato Bosatta,M,Italy,ITA,1968,Mexico City,Rowing,Rowing Men's Coxless Fours,Bronze,True
Walter Bottega,M,Italy,ITA,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,True
Walter Bottega,M,Italy,ITA,1996,Atlanta,Rowing,Rowing Men's Coxless Pairs,No medal,True
Alberto Bozzato,M,Italy,ITA,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal,False
