Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Chaim Bar,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Shraga Bar,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Menachem Bello,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Alon Ben-dor,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
George Borba,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Avraham Cohen,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Gideon Damti,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Itzhak Druker,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Itzhak Englander,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Yehoshua Faygenbaum,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Joshoua Gal,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
David Karako,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Nachman Kastro,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Abraham Lev,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Elimeleh Leventhal,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Chaim Levin,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Oded Machnes,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Shmuel Malika-aharon,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Meir Nimni,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Yaron Oz,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Itzhak Peretz,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Zvi Rosen,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Shmuel Rosenthal,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Moshe Shani,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Itzhak Shum,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Yeshayahu Shwager,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Giora Spiegel,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Mordechai Spiegler,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Rachamin Talbi,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Rifaat Turk,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Itzhak Vissoker,M,Israel,ISR,1976,Montreal,Football,Football Men's Football,No medal,False
Reuben Young,M,Israel,ISR,1968,Mexico City,Football,Football Men's Football,No medal,False
Adi Yona,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Roy Sasoon,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Niv Eliasi,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Elad Madmon,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Ayanaw Ferede,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Omri Gandelman,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Noam Ben,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Or Israelov,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Sean Goldberg,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Ilay Feingold,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Ethane Azoulay,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Omer Nir,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Roy Revivo,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Ido Shahar,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Liel Abada,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Dor Turgeman,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Oscar Gloukh,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Stav Lemkin,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
Osher Davida,M,Israel,ISR,2024,Paris,Football,Men,No medal,False
