Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Nikolay Abramov,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's Marathon,No medal,False
Valery Abramov,M,Russia,URS,1980,Moskva,Athletics,"Athletics Men's 5,000 metres",No medal,False
Lyukman Adams,M,Russia,RUS,2012,London,Athletics,Athletics Men's Triple Jump,No medal,False
Nikolay Afanasyev,M,Russia,RUS,1996,Atlanta,Athletics,Athletics Men's Decathlon,No medal,False
Vladimir Afonin,M,Russia,URS,1972,Munich,Athletics,"Athletics Men's 5,000 metres",No medal,False
Gennady Agapov,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's 50 kilometres Walk,No medal,True
Gennady Agapov,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's 50 kilometres Walk,No medal,True
Aleksis Aide,M,Russia,RUS,1912,Stockholm,Athletics,Athletics Men's 10 kilometres Walk,No medal,False
Rustam Akhmetov,M,Russia,URS,1972,Munich,Athletics,Athletics Men's High Jump,No medal,False
Aleksandr Aksinin,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's 100 metres,No medal,True
Aleksandr Aksinin,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,True
Aleksandr Aksinin,M,Russia,URS,1980,Moskva,Athletics,Athletics Men's 100 metres,No medal,True
Aleksandr Aksinin,M,Russia,URS,1980,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,True
Viktor Aksonov,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's Javelin Throw,No medal,False
Vyacheslav Alanov,M,Russia,URS,1968,Mexico City,Athletics,"Athletics Men's 10,000 metres",No medal,False
Adolfas Aleksejnas,M,Russia,URS,1964,Tokyo,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal,False
Denis Alekseyev,M,Russia,RUS,2008,Beijing,Athletics,Athletics Men's 400 metres,No medal,True
Denis Alekseyev,M,Russia,RUS,2008,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Denis Alekseyev,M,Russia,RUS,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Alfrds Alslbens,M,Russia,RUS,1912,Stockholm,Athletics,Athletics Men's Decathlon,No medal,False
Pavlo Andreiev,M,Russia,URS,1972,Munich,Athletics,"Athletics Men's 10,000 metres",No medal,False
Georgy Andreyev,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's Marathon,No medal,True
Georgy Andreyev,M,Russia,RUS,2008,Beijing,Athletics,Athletics Men's Marathon,No medal,True
Georgy Andreyev,M,Russia,RUS,2012,London,Athletics,Athletics Men's Marathon,No medal,True
Vladimir Andreyev,M,Russia,RUS,2000,Sydney,Athletics,Athletics Men's 20 kilometres Walk,Bronze,True
Vladimir Andreyev,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's 20 kilometres Walk,No medal,True
Yury Andronov,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's 50 kilometres Walk,No medal,False
Nikolay Andryushchenko,M,Russia,URS,1952,Helsinki,Athletics,Athletics Men's Long Jump,No medal,False
Yevgeny Anikin,M,Russia,URS,1980,Moskva,Athletics,Athletics Men's Triple Jump,No medal,False
Vasyl Anisimov,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,No medal,True
Vasyl Anisimov,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Viktor Anokhin,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's 800 metres,No medal,True
Viktor Anokhin,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Aleksandras Antipovas,M,Russia,URS,1980,Moskva,Athletics,"Athletics Men's 10,000 metres",No medal,False
Aleksandr Anufriyev,M,Russia,URS,1952,Helsinki,Athletics,"Athletics Men's 5,000 metres",No medal,True
Aleksandr Anufriyev,M,Russia,URS,1952,Helsinki,Athletics,"Athletics Men's 10,000 metres",Bronze,True
Oleksandr Apaichev,M,Russia,URS,1988,Seoul,Athletics,Athletics Men's Decathlon,No medal,False
Ramil Aritkulov,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's 800 metres,No medal,False
Vadim Arkhipchuk,M,Russia,URS,1960,Roma,Athletics,Athletics Men's 200 metres,No medal,True
Vadim Arkhipchuk,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's 400 metres,No medal,True
Vadim Arkhipchuk,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Vasyl Arkhypenko,M,Russia,URS,1980,Moskva,Athletics,Athletics Men's 400 metres Hurdles,Silver,False
Aleksandr Artynyuk,M,Russia,URS,1960,Roma,Athletics,"Athletics Men's 5,000 metres",No medal,False
Yevhen Arzhanov,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's 800 metres,No medal,True
Yevhen Arzhanov,M,Russia,URS,1972,Munich,Athletics,Athletics Men's 800 metres,Silver,True
Volodymyr Atamas,M,Russia,URS,1972,Munich,Athletics,Athletics Men's 100 metres,No medal,False
Rein Aun,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's Decathlon,Silver,True
Rein Aun,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's Decathlon,No medal,True
Hennadiy Avdieienko,M,Russia,URS,1988,Seoul,Athletics,Athletics Men's High Jump,Gold,False
Nikolay Averyanov,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's Decathlon,No medal,False
Mykola Avilov,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's Decathlon,No medal,True
Mykola Avilov,M,Russia,URS,1972,Munich,Athletics,Athletics Men's Decathlon,Gold,True
Mykola Avilov,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's Decathlon,Bronze,True
Ulrich Baasch,M,Russia,RUS,1912,Stockholm,Athletics,Athletics Men's Pole Vault,No medal,False
Anatoly Badrankov,M,Russia,URS,1972,Munich,Athletics,"Athletics Men's 10,000 metres",No medal,False
Stepan Baidiuk,M,Russia,URS,1964,Tokyo,Athletics,"Athletics Men's 5,000 metres",No medal,False
Yury Bakarinov,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's Hammer Throw,No medal,False
Sergey Bakulin,M,Russia,RUS,2012,London,Athletics,Athletics Men's 50 kilometres Walk,No medal,False
Viktor Balikhin,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's 110 metres Hurdles,No medal,False
Anatolijus Baranovas,M,Russia,URS,1972,Munich,Athletics,Athletics Men's Marathon,No medal,False
Otto Barch,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's 20 kilometres Walk,No medal,True
Otto Barch,M,Russia,URS,1972,Munich,Athletics,Athletics Men's 50 kilometres Walk,No medal,True
Otto Barch,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's 20 kilometres Walk,No medal,True
Mikhail Bariban,M,Russia,URS,1972,Munich,Athletics,Athletics Men's Triple Jump,No medal,False
Leonid Barkovskiy,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's Long Jump,No medal,True
Leonid Barkovskiy,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's Long Jump,No medal,True
Leonid Barkovskiy,M,Russia,URS,1972,Munich,Athletics,Athletics Men's Long Jump,No medal,True
Leonid Barteniev,M,Russia,URS,1956,Melbourne,Athletics,Athletics Men's 100 metres,No medal,True
Leonid Barteniev,M,Russia,URS,1956,Melbourne,Athletics,Athletics Men's 200 metres,No medal,True
Leonid Barteniev,M,Russia,URS,1956,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,True
Leonid Barteniev,M,Russia,URS,1960,Roma,Athletics,Athletics Men's 200 metres,No medal,True
Leonid Barteniev,M,Russia,URS,1960,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,True
Aleksandr Baryshnikov,M,Russia,URS,1972,Munich,Athletics,Athletics Men's Shot Put,No medal,True
Aleksandr Baryshnikov,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's Shot Put,Bronze,True
Aleksandr Baryshnikov,M,Russia,URS,1980,Moskva,Athletics,Athletics Men's Shot Put,Silver,True
Herberts Baumanis,M,Russia,RUS,1912,Stockholm,Athletics,Athletics Men's 200 metres,No medal,False
Viktor Baykov,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's Marathon,No medal,False
Gennady Belkov,M,Russia,URS,1980,Moskva,Athletics,Athletics Men's High Jump,No medal,False
Mykola Belokurov,M,Russia,URS,1952,Helsinki,Athletics,"Athletics Men's 1,500 metres",No medal,False
Viktor Belsky,M,Russia,URS,1980,Moskva,Athletics,Athletics Men's Long Jump,No medal,False
Boris Belyayev,M,Russia,URS,1956,Melbourne,Athletics,Athletics Men's Shot Put,No medal,False
Ivan Belytskiy,M,Russia,URS,1964,Tokyo,Athletics,"Athletics Men's 1,500 metres",No medal,False
Mykola Berezutskiy,M,Russia,URS,1960,Roma,Athletics,Athletics Men's 110 metres Hurdles,No medal,False
Gennady Bessonov,M,Russia,URS,1972,Munich,Athletics,Athletics Men's Triple Jump,No medal,False
Ivan Bieliaiev,M,Russia,URS,1964,Tokyo,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze,False
Romualdas Bit,M,Russia,URS,1972,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal,False
Hennadiy Bleznitsov,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's Pole Vault,No medal,True
Hennadiy Bleznitsov,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's Pole Vault,No medal,True
Pyotr Bochkaryov,M,Russia,RUS,1996,Atlanta,Athletics,Athletics Men's Pole Vault,No medal,False
Dmitry Bogdanov,M,Russia,RUS,2000,Sydney,Athletics,Athletics Men's 800 metres,No medal,True
Dmitry Bogdanov,M,Russia,RUS,2000,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Dmitry Bogdanov,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's 800 metres,No medal,True
Dmitry Bogdanov,M,Russia,RUS,2008,Beijing,Athletics,Athletics Men's 800 metres,No medal,True
Pyotr Bolotnikov,M,Russia,URS,1956,Melbourne,Athletics,"Athletics Men's 5,000 metres",No medal,True
Pyotr Bolotnikov,M,Russia,URS,1956,Melbourne,Athletics,"Athletics Men's 10,000 metres",No medal,True
Pyotr Bolotnikov,M,Russia,URS,1960,Roma,Athletics,"Athletics Men's 10,000 metres",Gold,True
Pyotr Bolotnikov,M,Russia,URS,1964,Tokyo,Athletics,"Athletics Men's 10,000 metres",No medal,True
Viktor Bolshov,M,Russia,URS,1960,Roma,Athletics,Athletics Men's High Jump,No medal,True
Viktor Bolshov,M,Russia,URS,1968,Mexico City,Athletics,Athletics Men's High Jump,No medal,True
Anatoliy Bondarchuk,M,Russia,URS,1972,Munich,Athletics,Athletics Men's Hammer Throw,Gold,True
Anatoliy Bondarchuk,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's Hammer Throw,Bronze,True
Dmytro Bondarenko,M,Russia,URS,1956,Melbourne,Athletics,Athletics Men's Long Jump,No medal,True
Dmytro Bondarenko,M,Russia,URS,1960,Roma,Athletics,Athletics Men's Long Jump,No medal,True
Valeriy Borchin,M,Russia,RUS,2008,Beijing,Athletics,Athletics Men's 20 kilometres Walk,Gold,True
Valeriy Borchin,M,Russia,RUS,2012,London,Athletics,Athletics Men's 20 kilometres Walk,No medal,True
Aleksandr Borichevsky,M,Russia,RUS,1996,Atlanta,Athletics,Athletics Men's Discus Throw,No medal,True
Aleksandr Borichevsky,M,Russia,RUS,2000,Sydney,Athletics,Athletics Men's Discus Throw,No medal,True
Aleksandr Borichevsky,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's Discus Throw,No medal,True
Yevgeny Borisov,M,Russia,RUS,2008,Beijing,Athletics,Athletics Men's 110 metres Hurdles,No medal,False
Yury Borzakovsky,M,Russia,RUS,2000,Sydney,Athletics,Athletics Men's 800 metres,No medal,True
Yury Borzakovsky,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's 800 metres,Gold,True
Yury Borzakovsky,M,Russia,RUS,2008,Beijing,Athletics,Athletics Men's 800 metres,No medal,True
Yury Borzakovsky,M,Russia,RUS,2012,London,Athletics,Athletics Men's 800 metres,No medal,True
Valeriy Borzov,M,Russia,URS,1972,Munich,Athletics,Athletics Men's 100 metres,Gold,True
Valeriy Borzov,M,Russia,URS,1972,Munich,Athletics,Athletics Men's 200 metres,Gold,True
Valeriy Borzov,M,Russia,URS,1972,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,True
Valeriy Borzov,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's 100 metres,Bronze,True
Valeriy Borzov,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,True
Pyotr Brayko,M,Russia,RUS,2000,Sydney,Athletics,Athletics Men's High Jump,No medal,True
Pyotr Brayko,M,Russia,RUS,2004,Athina,Athletics,Athletics Men's High Jump,No medal,True
Volodymyr Brazhnyk,M,Russia,URS,1952,Helsinki,Athletics,Athletics Men's Pole Vault,No medal,False
Valery Brumel,M,Russia,URS,1960,Roma,Athletics,Athletics Men's High Jump,Silver,True
Valery Brumel,M,Russia,URS,1964,Tokyo,Athletics,Athletics Men's High Jump,Gold,True
Viktor Bryzhin,M,Russia,URS,1988,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,False
Serhiy Bubka,M,Russia,URS,1988,Seoul,Athletics,Athletics Men's Pole Vault,Gold,False
Sergey Budalov,M,Russia,URS,1976,Montreal,Athletics,Athletics Men's High Jump,No medal,False
Kim Bukhantsov,M,Russia,URS,1956,Melbourne,Athletics,Athletics Men's Discus Throw,No medal,True
