Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Michael Aguilar,M,Belize,BIZ,2004,Athina,Athletics,Athletics Men's 400 metres Hurdles,No medal,False
Apolinario Gmez,M,Belize,BIZ,1988,Seoul,Athletics,Athletics Men's Marathon,No medal,False
Damel Flowers,M,Belize,BIZ,1984,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,False
Emery Gill,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 100 metres,No medal,True
Emery Gill,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Ian Gray,M,Belize,BIZ,1988,Seoul,Athletics,"Athletics Men's 5,000 metres",No medal,True
Ian Gray,M,Belize,BIZ,1992,Barcelona,Athletics,"Athletics Men's 1,500 metres",No medal,True
Devon Hyde,M,Belize,BIZ,1988,Seoul,Athletics,Athletics Men's Triple Jump,No medal,False
Brandon Jones,M,Belize,BIZ,2016,Rio de Janeiro,Athletics,Athletics Men's 200 metres,No medal,False
Jayson Jones,M,Belize,BIZ,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal,True
Jayson Jones,M,Belize,BIZ,2008,Beijing,Athletics,Athletics Men's 200 metres,No medal,True
Michael Joseph,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 400 metres,No medal,True
Michael Joseph,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Kawan Lovelace,M,Belize,BIZ,1996,Atlanta,Athletics,Athletics Men's Triple Jump,No medal,False
Kenneth Medwood,M,Belize,BIZ,2012,London,Athletics,Athletics Men's 400 metres Hurdles,No medal,False
Owen Meighan,M,Belize,BIZ,1968,Mexico City,Athletics,Athletics Men's Long Jump,No medal,False
Eugne Muslar,M,Belize,BIZ,1984,Los Angeles,Athletics,"Athletics Men's 5,000 metres",No medal,True
Eugne Muslar,M,Belize,BIZ,1988,Seoul,Athletics,Athletics Men's Marathon,No medal,True
Eugne Muslar,M,Belize,BIZ,1996,Atlanta,Athletics,Athletics Men's Marathon,No medal,True
John Palacio,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal,True
John Palacio,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Phillip Pipersburg,M,Belize,BIZ,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,False
Paul Rneau,M,Belize,BIZ,1984,Los Angeles,Athletics,Athletics Men's 100 metres,No medal,False
Elston Shaw,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Elston Shaw,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's Long Jump,No medal,True
Elston Shaw,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's Triple Jump,No medal,True
Colin Thurton,M,Belize,BIZ,1968,Mexico City,Athletics,Athletics Men's 200 metres,No medal,True
Colin Thurton,M,Belize,BIZ,1976,Montreal,Athletics,Athletics Men's 100 metres,No medal,True
Errol Thurton,M,Belize,BIZ,1976,Montreal,Athletics,Athletics Men's 400 metres,No medal,False
Carlton Usher,M,Belize,BIZ,1988,Seoul,Athletics,Athletics Men's 400 metres,No medal,False
Jonathan Williams,M,Belize,BIZ,2008,Beijing,Athletics,Athletics Men's 400 metres Hurdles,No medal,False
Shaun Gill,M,Belize,BIZ,2020,Tokyo,Athletics,Men's 100m,No medal,True
Shaun Gill,M,Belize,BIZ,2024,Paris,Athletics,Men's 100m,No medal,True
