Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Sten Hlund,M,Sweden,SWE,1952,Helsinki,Football,Football Men's Football,Bronze,False
Astrit Ajdarevi,M,Sweden,SWE,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Jens Alexandersson,M,Sweden,SWE,1992,Barcelona,Football,Football Men's Football,No medal,False
Axel Alfredsson,M,Sweden,SWE,1924,Paris,Football,Football Men's Football,Bronze,False
Sune Almkvist,M,Sweden,SWE,1908,London,Football,Football Men's Football,No medal,False
Michael Andersson,M,Sweden,SWE,1988,Seoul,Football,Football Men's Football,No medal,False
Nils Andersson,M,Sweden,SWE,1908,London,Football,Football Men's Football,No medal,False
Otto Andersson,M,Sweden,SWE,1936,Berlin,Football,Football Men's Football,No medal,False
Patrik Andersson,M,Sweden,SWE,1992,Barcelona,Football,Football Men's Football,No medal,False
Sune Andersson,M,Sweden,SWE,1948,London,Football,Football Men's Football,Gold,False
Sven Andersson,M,Sweden,SWE,1988,Seoul,Football,Football Men's Football,No medal,False
Karl Ansn,M,Sweden,SWE,1908,London,Football,Football Men's Football,No medal,True
Karl Ansn,M,Sweden,SWE,1912,Stockholm,Football,Football Men's Football,No medal,True
Klas (-niang),M,Sweden,SWE,1992,Barcelona,Football,Football Men's Football,No medal,False
Lars Arnberg,M,Sweden,SWE,1988,Seoul,Football,Football Men's Football,No medal,False
Jonas Axeldahl,M,Sweden,SWE,1992,Barcelona,Football,Football Men's Football,No medal,False
Karl Bengtsson,M,Sweden,SWE,1908,London,Football,Football Men's Football,No medal,False
Sylve Bengtsson,M,Sweden,SWE,1952,Helsinki,Football,Football Men's Football,Bronze,False
Sven Bergquist,M,Sweden,SWE,1936,Berlin,Football,Football Men's Football,No medal,False
Johan Bergstrm,M,Sweden,SWE,1912,Stockholm,Football,Football Men's Football,No medal,False
John Bergstrm,M,Sweden,SWE,1908,London,Football,Football Men's Football,No medal,False
Karl Bergstrm,M,Sweden,SWE,1920,Antwerpen,Football,Football Men's Football,No medal,False
Valmir Berisha,M,Sweden,SWE,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Joachim Bjrklund,M,Sweden,SWE,1992,Barcelona,Football,Football Men's Football,No medal,False
Erik Brjesson,M,Sweden,SWE,1912,Stockholm,Football,Football Men's Football,No medal,False
Josef Brjesson,M,Sweden,SWE,1912,Stockholm,Football,Football Men's Football,No medal,False
Rolf Brodd,M,Sweden,SWE,1952,Helsinki,Football,Football Men's Football,Bronze,False
Per (eriksson-),M,Sweden,SWE,1992,Barcelona,Football,Football Men's Football,No medal,False
Fritz Brommesson,M,Sweden,SWE,1924,Paris,Football,Football Men's Football,Bronze,False
Gustaf Carlson,M,Sweden,SWE,1924,Paris,Football,Football Men's Football,Bronze,False
Nils Carlsson,M,Sweden,SWE,1948,London,Football,Football Men's Football,Gold,False
Knut Carlsson,M,Sweden,SWE,1920,Antwerpen,Football,Football Men's Football,No medal,False
Karl Carlund,M,Sweden,SWE,1936,Berlin,Football,Football Men's Football,No medal,False
Karl Dahl,M,Sweden,SWE,1920,Antwerpen,Football,Football Men's Football,No medal,True
Karl Dahl,M,Sweden,SWE,1924,Paris,Football,Football Men's Football,Bronze,True
