Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Matteo Bisiani,M,Italy,ITA,1996,Atlanta,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Matteo Bisiani,M,Italy,ITA,1996,Atlanta,Archery,Archery Men's Team,Bronze,Archery,ARC,True
Matteo Bisiani,M,Italy,ITA,2000,Sydney,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Matteo Bisiani,M,Italy,ITA,2000,Sydney,Archery,Archery Men's Team,Silver,Archery,ARC,True
Ilario Bu,M,Italy,ITA,1984,Los Angeles,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,1988,Seoul,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,1988,Seoul,Archery,Archery Men's Team,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,1992,Barcelona,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,1992,Barcelona,Archery,Archery Men's Team,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,2000,Sydney,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,2000,Sydney,Archery,Archery Men's Team,Silver,Archery,ARC,True
Ilario Bu,M,Italy,ITA,2004,Athina,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,2004,Athina,Archery,Archery Men's Team,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,2008,Beijing,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Ilario Bu,M,Italy,ITA,2008,Beijing,Archery,Archery Men's Team,Silver,Archery,ARC,True
Giancarlo Ferrari,M,Italy,ITA,1972,Munich,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Giancarlo Ferrari,M,Italy,ITA,1976,Montreal,Archery,Archery Men's Individual,Bronze,Archery,ARC,True
Giancarlo Ferrari,M,Italy,ITA,1980,Moskva,Archery,Archery Men's Individual,Bronze,Archery,ARC,True
Giancarlo Ferrari,M,Italy,ITA,1984,Los Angeles,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Giancarlo Ferrari,M,Italy,ITA,1988,Seoul,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Giancarlo Ferrari,M,Italy,ITA,1988,Seoul,Archery,Archery Men's Team,No medal,Archery,ARC,True
Michele Frangilli,M,Italy,ITA,1996,Atlanta,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Michele Frangilli,M,Italy,ITA,1996,Atlanta,Archery,Archery Men's Team,Bronze,Archery,ARC,True
