Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Yoshiko Iwata,F,Japan-2,JPN,2000,Sydney,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Kimiko Jinnai,F,Japan-2,JPN,1992,Barcelona,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Miyuki Maeda,F,Japan-2,JPN,2012,London,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Haruko Matsuda,F,Japan-2,JPN,2000,Sydney,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Tomomi Matsuo,F,Japan-2,JPN,1996,Atlanta,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Hisako Mori,F,Japan-2,JPN,1992,Barcelona,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Kumiko Ogura,F,Japan-2,JPN,2008,Beijing,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Masako Sakamoto,F,Japan-2,JPN,1996,Atlanta,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Reiko Shiota,F,Japan-2,JPN,2008,Beijing,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Satoko Suetsuna,F,Japan-2,JPN,2012,London,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Seiko Yamada,F,Japan-2,JPN,2004,Athina,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
Shizuka Yamamoto,F,Japan-2,JPN,2004,Athina,Badminton,Badminton Women's Doubles,No medal,Badminton,BDM,False,True
