Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Clelia Ailara,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Natalie (-lindley),F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Loredana Auletta,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Samanta Bardini,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Susan Bugliarello,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,True
Susan Bugliarello,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,True
Daniela Castellani,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,True
Daniela Castellani,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,True
Marina Cergol,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Natalia Cimin,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Sabrina Comberlato,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Sabrina Mastio,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Nicole Salvio,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,True
Nicole Salvio,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,True
Francesca Francolini,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,True
Francesca Francolini,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,True
Marta Gambella,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,True
Marta Gambella,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,True
Alessandra Gorla,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Jie Hua,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Leslie Malerich,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Giovanna Palermi,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Verusca Paternoster,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Claudia Petracchi,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Ilaria Pino,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Jennifer Spediacci,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Jue-Fen Sun,F,Italy,ITA,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Eva Trevisan,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Annalisa Turci,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
Stefania Vitaliani,F,Italy,ITA,2004,Athina,Softball,Softball Women's Softball,No medal,False
