Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Peter Behl,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Roland Bock,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Ralf Bremmer,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal,Wrestling,WRF,False,True
Wilfried Colling,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,Wrestling,WRF,False,True
Wilfried Dietrich,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,Wrestling,WRF,True,True
Wilfried Dietrich,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Wilfried Dietrich,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,False
Heinz Eichelbaum,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal,Wrestling,WRF,False,True
Bernd Gabriel,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Fritz Gerdsmeier,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Fritz Gerdsmeier,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Eduard Giray,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,Wrestling,WRF,False,True
Roger Gner,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Alfons Hecher,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,Wrestling,WRF,False,True
Lorenz Hecher,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Willi Heckmann,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,Wrestling,WRF,False,True
Karl-Heinz Helbing,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,Wrestling,WRF,True,True
Karl-Heinz Helbing,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Jrg Helmdach,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,Wrestling,WRF,False,True
Martin Herbster,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,Wrestling,WRF,False,True
Reiner Heugabel,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,Wrestling,WRF,True,True
Reiner Heugabel,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,Wrestling,WRF,True,False
Gerhard Himmel,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver,Wrestling,WRF,False,True
Fritz Huber,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Reinhold Hucker,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Heinz Kiehl,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Heinz Kiehl,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,True
Ernst Knoll,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Ernst Knoll,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,True,True
Ernst Knoll,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,False
Erwin Knosp,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,False,True
Martin Knosp,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,Wrestling,WRF,False,True
Gnter Kowalewski,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Rolf Krau,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Rolf Lacour,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Rolf Lacour,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,Wrestling,WRF,True,False
Alexander Leipold,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,False,True
Bodo Lukowski,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,True
Bodo Lukowski,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,False
Gnter Maas,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Paul Neff,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,False,True
Peter Nettekoven,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Peter Neumair,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,True,True
Peter Neumair,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,False
Fritz Niebler,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,True,True
Fritz Niebler,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,True,False
Claudio Passarelli,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Pasquale Passarelli,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold,Wrestling,WRF,False,True
Klaus-Jrgen Rost,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Klaus-Jrgen Rost,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,True,True
Klaus-Jrgen Rost,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,True,False
Mario Sabatini,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,False,True
Uwe Sachs,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Heinz Schfer,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Jrgen Scheibe,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,Wrestling,WRF,False,True
Markus Scherer,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver,Wrestling,WRF,True,True
Markus Scherer,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Manfred Schndorfer,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Manfred Schndorfer,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Werner Schrter,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Adolf Seger,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze,Wrestling,WRF,True,True
Adolf Seger,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,Wrestling,WRF,True,False
Siegfried Seibold,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Friedrich Stange,M,West Germany,FRG,1968,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Andreas Steinbach,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Hans-Peter Stratz,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,Wrestling,WRF,False,True
Alfred Theobald,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Reiner Trik,M,West Germany,FRG,1984,Los Angeles,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,True,True
Reiner Trik,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,True,False
Herbert Tutsch,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,False,True
Hans-Jrgen Veil,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver,Wrestling,WRF,True,True
Hans-Jrgen Veil,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Gerhard Weisenberger,M,West Germany,FRG,1972,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,Wrestling,WRF,True,True
Gerhard Weisenberger,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,True,False
Richard Wolff,M,West Germany,FRG,1976,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Rifat Yildiz,M,West Germany,FRG,1988,Seoul,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
