Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Adenzia Silva,F,Brazil,BRA,2012,London,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Adenzia Silva,F,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Eliana Aleixo,F,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Ana Sanglard,F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Ana Sanglard,F,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Ana Barros,F,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Ana Barros,F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Ana Henkel),F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Ana Henkel),F,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Arlene Xavier,F,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Ana Chagas,F,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Carolina Albuquerque,F,Brazil,BRA,2008,Beijing,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,False
Maria Castanheira,F,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Maria Castanheira,F,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Cilene (-drewnick),F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Eliana Costa,F,Brazil,BRA,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Eliana Costa,F,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Mnica Silva,F,Brazil,BRA,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Ivonete Neves,F,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Elisngela Oliveira,F,Brazil,BRA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Elisngela Oliveira,F,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Fabiana Oliveira,F,Brazil,BRA,2008,Beijing,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Fabiana Oliveira,F,Brazil,BRA,2012,London,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Fabiana Claudino,F,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Fabiana Claudino,F,Brazil,BRA,2008,Beijing,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Fabiana Claudino,F,Brazil,BRA,2012,London,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Fabiana Claudino,F,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Josefa Alves,F,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Fernanda Venturini,F,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Fernanda Venturini,F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Fernanda Venturini,F,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Fernanda Venturini,F,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Fernanda Ferreira,F,Brazil,BRA,2012,London,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,False
Ericlia Bodziak,F,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,False
Hlia Pinto,F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Hlia Pinto,F,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Hlia Pinto,F,Brazil,BRA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Hlia Pinto,F,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Hlia Pinto,F,Brazil,BRA,2008,Beijing,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Gabriela Guimares,F,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Fernanda Rodrigues,F,Brazil,BRA,2012,London,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Fernanda Rodrigues,F,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Hilma Caldeira,F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Hilma Caldeira,F,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Ana Vieira,F,Brazil,BRA,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Ana Vieira,F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Ana Vieira,F,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Maria Salgado,F,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Maria Salgado,F,Brazil,BRA,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Janina Conceio,F,Brazil,BRA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,False
Jaqueline Endres,F,Brazil,BRA,2008,Beijing,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Jaqueline Endres,F,Brazil,BRA,2012,London,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
Jaqueline Endres,F,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Juciely Barreto,F,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Karin Rodrigues,F,Brazil,BRA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,False
Ktia Lopes,F,Brazil,BRA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,False
Kely Fraga,F,Brazil,BRA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,False
rika Coimbra,F,Brazil,BRA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
rika Coimbra,F,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Leila Barros,F,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Leila Barros,F,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Leila Barros,F,Brazil,BRA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze,Volleyball,VVO,True
Vera Leme,F,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Vera Leme,F,Brazil,BRA,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Vera Leme,F,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,True
Danielle Lins,F,Brazil,BRA,2012,London,Volleyball,Volleyball Women's Volleyball,Gold,Volleyball,VVO,True
