Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Iryna Amshennikova,F,Ukraine,UKR,2004,Athina,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Iryna Amshennikova,F,Ukraine,UKR,2004,Athina,Swimming,Swimming Women's 200 metres Backstroke,No medal,Swimming,SWM,True,True
Iryna Amshennikova,F,Ukraine,UKR,2008,Beijing,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True,False
Iryna Amshennikova,F,Ukraine,UKR,2008,Beijing,Swimming,Swimming Women's 200 metres Backstroke,No medal,Swimming,SWM,True,False
Iryna Amshennikova,F,Ukraine,UKR,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,False
Olha Beresneva,F,Ukraine,UKR,2000,Sydney,Swimming,Swimming Women's 800 metres Freestyle,No medal,Swimming,SWM,True,True
Olha Beresneva,F,Ukraine,UKR,2004,Athina,Swimming,Swimming Women's 400 metres Freestyle,No medal,Swimming,SWM,True,False
Olha Beresneva,F,Ukraine,UKR,2004,Athina,Swimming,Swimming Women's 800 metres Freestyle,No medal,Swimming,SWM,True,False
Olha Beresneva,F,Ukraine,UKR,2012,London,Swimming,Swimming Women's 10 kilometres Open Water,No medal,Swimming,SWM,True,False
Nadiya Beshevli,F,Ukraine,UKR,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Nadiya Beshevli,F,Ukraine,UKR,2000,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Nadiya Beshevli,F,Ukraine,UKR,2000,Sydney,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Nadiya Beshevli,F,Ukraine,UKR,2000,Sydney,Swimming,Swimming Women's 200 metres Backstroke,No medal,Swimming,SWM,True,True
