Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Adrian Crian,M,Romania,ROU,2000,Sydney,Table Tennis,Table Tennis Men's Singles,No medal,True
Adrian Crian,M,Romania,ROU,2004,Athina,Table Tennis,Table Tennis Men's Singles,No medal,True
Adrian Crian,M,Romania,ROU,2008,Beijing,Table Tennis,Table Tennis Men's Singles,No medal,True
Adrian Crian,M,Romania,ROU,2012,London,Table Tennis,Table Tennis Men's Singles,No medal,True
Adrian Crian,M,Romania,ROU,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,No medal,True
Vasile Florea,M,Romania,ROU,1996,Atlanta,Table Tennis,Table Tennis Men's Singles,No medal,False
Ovidiu Ionescu,M,Romania,ROU,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,No medal,True
Ovidiu Ionescu,M,Romania,ROU,2020,Tokyo,Table Tennis,Men's Singles,No medal,True
Ovidiu Ionescu,M,Romania,ROU,2020,Tokyo,Table Tennis,Mixed Doubles Team,No medal,True
Eduard Ionescu,M,Romania,ROU,2024,Paris,Table Tennis,Men's Singles,No medal,False
Ovidiu Ionescu,M,Romania,ROU,2024,Paris,Table Tennis,Men's Singles,No medal,True
Ovidiu Ionescu,M,Romania,ROU,2024,Paris,Table Tennis,Mixed Doubles,No medal,True
