Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Adriana Arajo,F,Brazil,BRA,2012,London,Boxing,Boxing Women's Lightweight,Bronze,True
Adriana Arajo,F,Brazil,BRA,2016,Rio de Janeiro,Boxing,Boxing Women's Lightweight,No medal,True
Andreia Bandeira,F,Brazil,BRA,2016,Rio de Janeiro,Boxing,Boxing Women's Middleweight,No medal,False
Roseli Feitosa,F,Brazil,BRA,2012,London,Boxing,Boxing Women's Middleweight,No medal,False
Erica Matos,F,Brazil,BRA,2012,London,Boxing,Boxing Women's Flyweight,No medal,False
Beatriz Ferreira,F,Brazil,BRA,2020,Tokyo,Boxing,Women's Light (57-60kg),Silver,False
Jucielen Romeu,F,Brazil,BRA,2020,Tokyo,Boxing,Women's Feather (54-57kg),No medal,False
Graziele Sousa,F,Brazil,BRA,2020,Tokyo,Boxing,Women's Fly (48-51kg),No medal,False
dos Maria,F,Brazil,BRA,2024,Paris,Boxing,Women's 66kg,No medal,False
Iasmin Soares,F,Brazil,BRA,2024,Paris,Boxing,Women's 60kg,Bronze,False
Caroline Barbosa,F,Brazil,BRA,2024,Paris,Boxing,Women's 50kg,No medal,False
Jucielen Cerqueira,F,Brazil,BRA,2024,Paris,Boxing,Women's 57kg,No medal,False
de Regina,F,Brazil,BRA,2024,Paris,Boxing,Women's 54kg,No medal,False
