Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Vernon Barlow,M,United Kingdom,GBR,1932,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Frederick Barton,M,United Kingdom,GBR,1924,Paris,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
John Boustead,M,United Kingdom,GBR,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Geoffrey Brooke,M,United Kingdom,GBR,1948,London,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Graham Brookhouse,M,United Kingdom,GBR,1988,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Graham Brookhouse,M,United Kingdom,GBR,1988,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,True
Graham Brookhouse,M,United Kingdom,GBR,1992,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Graham Brookhouse,M,United Kingdom,GBR,1992,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Joseph Choong,M,United Kingdom,GBR,2016,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Nigel Clark,M,United Kingdom,GBR,1980,Moskva,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Nigel Clark,M,United Kingdom,GBR,1980,Moskva,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Edward Clarke,M,United Kingdom,GBR,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Ralph Clilverd,M,United Kingdom,GBR,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Donald Cobley,M,United Kingdom,GBR,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Donald Cobley,M,United Kingdom,GBR,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Donald Cobley,M,United Kingdom,GBR,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Donald Cobley,M,United Kingdom,GBR,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
James Cooke,M,United Kingdom,GBR,2016,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Hugh Durant,M,United Kingdom,GBR,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Lancelot East,M,United Kingdom,GBR,1928,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Benjamin Finnis,M,United Kingdom,GBR,1964,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Benjamin Finnis,M,United Kingdom,GBR,1964,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Jeremy Fox,M,United Kingdom,GBR,1964,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Jeremy Fox,M,United Kingdom,GBR,1964,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Jeremy Fox,M,United Kingdom,GBR,1968,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Jeremy Fox,M,United Kingdom,GBR,1968,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Jeremy Fox,M,United Kingdom,GBR,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Jeremy Fox,M,United Kingdom,GBR,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
Jeremy Fox,M,United Kingdom,GBR,1976,Montreal,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Jeremy Fox,M,United Kingdom,GBR,1976,Montreal,Modern Pentathlon,Modern Pentathlon Men's Team,Gold,True
Edward Gedge,M,United Kingdom,GBR,1920,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Douglas Godfree,M,United Kingdom,GBR,1912,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Alfred Goodwin,M,United Kingdom,GBR,1928,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,False
Patrick Harvey,M,United Kingdom,GBR,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
Patrick Harvey,M,United Kingdom,GBR,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,No medal,True
John Hewitt,M,United Kingdom,GBR,1952,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal,True
