Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Moussa Camara,M,Mali,MLI,2012,London,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False
Sara Camara,M,Mali,MLI,1964,Tokyo,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False
Mamadou Dia,M,Mali,MLI,2016,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,False
Ousmane Diarra,M,Mali,MLI,1988,Seoul,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Ousmane Diarra,M,Mali,MLI,1988,Seoul,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Ousmane Diarra,M,Mali,MLI,1992,Barcelona,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Ousmane Diarra,M,Mali,MLI,1992,Barcelona,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Ousmane Diarra,M,Mali,MLI,1996,Atlanta,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Ousmane Diarra,M,Mali,MLI,1996,Atlanta,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Salif Kon,M,Mali,MLI,1980,Moskva,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False
Ibrahima Maiga,M,Mali,MLI,2004,Athina,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True
Ibrahima Maiga,M,Mali,MLI,2008,Beijing,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True
Namakoro Niar,M,Mali,MLI,1968,Mexico City,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True
Namakoro Niar,M,Mali,MLI,1972,Munich,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True
Namakoro Niar,M,Mali,MLI,1980,Moskva,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True
Moussa Savadogo,M,Mali,MLI,1984,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Dramane Sereme,M,Mali,MLI,1964,Tokyo,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False
Yaya Seyba,M,Mali,MLI,1988,Seoul,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False
Youssouf Simpara,M,Mali,MLI,2000,Sydney,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False
Abdoulaye Traor,M,Mali,MLI,1984,Los Angeles,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True
Abdoulaye Traor,M,Mali,MLI,1984,Los Angeles,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
Fode Sissoko,M,Mali,MLI,2020,Tokyo,Athletics,Men's 200m,No medal,Men's,ATH,True
Fode Sissoko,M,Mali,MLI,2024,Paris,Athletics,Men's 100m,No medal,Men's,ATH,True
