Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Sebastian Dehmer,M,Germany,GER,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Jan Frodeno,M,Germany,GER,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,Gold,True
Jan Frodeno,M,Germany,GER,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Steffen Justus,M,Germany,GER,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Maik Petzold,M,Germany,GER,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Maik Petzold,M,Germany,GER,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Christian Prochnow,M,Germany,GER,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Andreas Raelert,M,Germany,GER,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Andreas Raelert,M,Germany,GER,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Daniel Unger,M,Germany,GER,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Stephan Vuckovic,M,Germany,GER,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,Silver,False
Justus Nieschlag,M,Germany,GER,2020,Tokyo,Triathlon,Men's Individual,No medal,True
Justus Nieschlag,M,Germany,GER,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Jonas Schomburg,M,Germany,GER,2020,Tokyo,Triathlon,Men's Individual,No medal,True
Jonas Schomburg,M,Germany,GER,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Lasse Luehrs,M,Germany,GER,2024,Paris,Triathlon,Men's Individual,No medal,False
Jonas Schomburg,M,Germany,GER,2024,Paris,Triathlon,Men's Individual,No medal,True
Tim Hellwig,M,Germany,GER,2024,Paris,Triathlon,Men's Individual,No medal,False
