Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Patmawati Wahid,F,Indonesia,INA,2004,Athina,Weightlifting,Weightlifting Women's Lightweight,No medal,False
Sri Agustiani,F,Indonesia,INA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Silver,False
Citra Febrianti,F,Indonesia,INA,2012,London,Weightlifting,Weightlifting Women's Featherweight,No medal,False
Sri Indriyani,F,Indonesia,INA,2000,Sydney,Weightlifting,Weightlifting Women's Flyweight,Bronze,False
Rosmainar,F,Indonesia,INA,2004,Athina,Weightlifting,Weightlifting Women's Flyweight,No medal,False
Raema Rumbewas,F,Indonesia,INA,2000,Sydney,Weightlifting,Weightlifting Women's Flyweight,Silver,True
Raema Rumbewas,F,Indonesia,INA,2004,Athina,Weightlifting,Weightlifting Women's Featherweight,Silver,True
Raema Rumbewas,F,Indonesia,INA,2008,Beijing,Weightlifting,Weightlifting Women's Featherweight,No medal,True
Dewi Safitri,F,Indonesia,INA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Featherweight,No medal,False
Winarni Slamet,F,Indonesia,INA,2000,Sydney,Weightlifting,Weightlifting Women's Featherweight,Bronze,False
Cantika Aisah,F,Indonesia,INA,2020,Tokyo,Weightlifting,Women's 49kg,Bronze,False
Nurul Akmal,F,Indonesia,INA,2020,Tokyo,Weightlifting,Women's +87kg,No medal,True
Nurul Akmal,F,Indonesia,INA,2024,Paris,Weightlifting,Women's +81kg,No medal,True
